sample_id,original_record_id,original_filepath,original_relative_path,label,partition,fold,augmentation_type,augmentation_params,augmentation_index,seed,output_reference
aug_690ada3ff882fa7c9b62,rec_df69cdb63344e54c48f9,D:\INFANT CRY\data_set_dbl_split\train\tired\484_M_owh.wav,tired/484_M_owh.wav,baby,train,1,time_stretch,"{""rate"":0.822933}",10,13164955898760569496,virtual:aug_690ada3ff882fa7c9b62
aug_7a7421867a7e89fd2769,rec_d433c8ac12980d0cc901,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3619_M_eairh.wav,belly_pain/3619_M_eairh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.00571194}",11,3613522174991700790,virtual:aug_7a7421867a7e89fd2769
aug_799e5fea4e5c70579589,rec_4a0fcd7abf5c9475fdd9,D:\INFANT CRY\data_set_dbl_split\train\tired\4366_F_owh.wav,tired/4366_F_owh.wav,baby,train,1,pitch_shift,"{""steps"":1.114511}",12,641164073983667004,virtual:aug_799e5fea4e5c70579589
aug_6a684989930391233e0c,rec_984c63597c96f9a7a5eb,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3319_M_eairh.wav,belly_pain/3319_M_eairh.wav,baby,train,1,pitch_shift,"{""steps"":-1.03427}",13,1488376282208087694,virtual:aug_6a684989930391233e0c
aug_feff2160eb95436eb674,rec_1dc86a88f619dc329d0a,D:\INFANT CRY\data_set_dbl_split\train\tired\4542_M_owh.wav,tired/4542_M_owh.wav,baby,train,1,time_stretch,"{""rate"":1.076639}",14,1317580155186672454,virtual:aug_feff2160eb95436eb674
aug_fadebe8b1cb6d2511583,rec_db35c613515374caf95f,D:\INFANT CRY\data_set_dbl_split\train\hungry\dunstan-neh_21.wav,hungry/dunstan-neh_21.wav,baby,train,1,time_stretch,"{""rate"":0.890465}",15,855701436469600255,virtual:aug_fadebe8b1cb6d2511583
aug_833c87c63e24292f426a,rec_865de47edf8ab41d6713,D:\INFANT CRY\data_set_dbl_split\train\tired\2851_M_owh.wav,tired/2851_M_owh.wav,baby,train,1,time_shift,"{""fraction"":0.0877573}",16,12376174044093049424,virtual:aug_833c87c63e24292f426a
aug_a11a9c2a09c7c9c77111,rec_180d2118e85a66b32a32,D:\INFANT CRY\data_set_dbl_split\train\burping\805_M_eh.wav,burping/805_M_eh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.002806374}",17,14402015112031172614,virtual:aug_a11a9c2a09c7c9c77111
aug_3de1dda5745aa35595ad,rec_0ebec3765679d0d21c7c,D:\INFANT CRY\data_set_dbl_split\train\hungry\dunstan-neh_11.wav,hungry/dunstan-neh_11.wav,baby,train,1,pitch_shift,"{""steps"":1.817498}",18,14662864257008297185,virtual:aug_3de1dda5745aa35595ad
aug_3061c7d005c50f937684,rec_fc0862157e74a109e0eb,D:\INFANT CRY\data_set_dbl_split\train\tired\2906_M_owh.wav,tired/2906_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":-1.957789}",19,9419535864233483171,virtual:aug_3061c7d005c50f937684
aug_f7265cd7d73c6d2acccc,rec_27340d45ad612cfb12c4,D:\INFANT CRY\data_set_dbl_split\train\burping\2170_M_eh.wav,burping/2170_M_eh.wav,baby,train,1,time_stretch,"{""rate"":1.19637}",20,5743792481916480194,virtual:aug_f7265cd7d73c6d2acccc
aug_a623accf4a69f9d30989,rec_0552af17ff94910f260a,D:\INFANT CRY\data_set_dbl_split\train\hungry\dunstan-neh_7.wav,hungry/dunstan-neh_7.wav,baby,train,1,time_stretch,"{""rate"":0.794883}",21,15748961930189395983,virtual:aug_a623accf4a69f9d30989
aug_a6aa5a9acf4ea57e62ee,rec_488a21a4a1921e15174e,D:\INFANT CRY\data_set_dbl_split\train\tired\2203_M_owh.wav,tired/2203_M_owh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.005196802}",22,6455253363127688671,virtual:aug_a6aa5a9acf4ea57e62ee
aug_6b05791d9646fee57880,rec_126e90d799b24e11f498,D:\INFANT CRY\data_set_dbl_split\train\burping\1891_M_eh.wav,burping/1891_M_eh.wav,baby,train,1,pitch_shift,"{""steps"":0.810122}",23,11259329796871425821,virtual:aug_6b05791d9646fee57880
aug_cd34d65b6d0c9f74144f,rec_a24e5a4c484b184c3af7,D:\INFANT CRY\data_set_dbl_split\train\burping\2164_M_eh.wav,burping/2164_M_eh.wav,baby,train,1,pitch_shift,"{""steps"":-1.067939}",24,875752731256440737,virtual:aug_cd34d65b6d0c9f74144f
aug_457b5d11bb8a39995981,rec_a1f70ef70c18ce50dd3a,D:\INFANT CRY\data_set_dbl_split\train\tired\1973_M_owh.wav,tired/1973_M_owh.wav,baby,train,1,time_stretch,"{""rate"":1.111075}",25,5813534268265294860,virtual:aug_457b5d11bb8a39995981
aug_25d6a28509f74f08a03e,rec_3ff1a9e185a5f94987e5,D:\INFANT CRY\data_set_dbl_split\train\tired\397_F_owh.wav,tired/397_F_owh.wav,baby,train,1,time_stretch,"{""rate"":0.91934}",26,6610184990313926477,virtual:aug_25d6a28509f74f08a03e
aug_fe8242ab5b103b8dda1d,rec_f1ad9019670692fe6b00,D:\INFANT CRY\data_set_dbl_split\train\hungry\926_M_neh.wav,hungry/926_M_neh.wav,baby,train,1,time_shift,"{""fraction"":0.0618076}",27,18199002440517353330,virtual:aug_fe8242ab5b103b8dda1d
aug_bc44562afc13e2e6ab09,rec_c3478edae2c382b946fe,D:\INFANT CRY\data_set_dbl_split\train\discomfort\1189_F_heh.wav,discomfort/1189_F_heh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.002218275}",28,8426407272014831624,virtual:aug_bc44562afc13e2e6ab09
aug_8f9e970ad5f8840a1a25,rec_6534da1f1641adc23b7b,D:\INFANT CRY\data_set_dbl_split\train\tired\784_M_owh.wav,tired/784_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":2.194453}",29,15937584199566768097,virtual:aug_8f9e970ad5f8840a1a25
aug_e4a9460f846534f13bba,rec_30dd61c9506d4c0ad6d5,D:\INFANT CRY\data_set_dbl_split\train\hungry\1262_F_neh.wav,hungry/1262_F_neh.wav,baby,train,1,pitch_shift,"{""steps"":-2.152677}",30,6179959413718831664,virtual:aug_e4a9460f846534f13bba
aug_ccfdbc3ac634e35df759,rec_af793bcc7a84612776fa,D:\INFANT CRY\data_set_dbl_split\train\burping\3777_M_eh.wav,burping/3777_M_eh.wav,baby,train,1,time_stretch,"{""rate"":1.20165}",31,18061920570394229609,virtual:aug_ccfdbc3ac634e35df759
aug_ca4953cb462a7fbd4e22,rec_6a6e66f89a8a4d5d6593,D:\INFANT CRY\data_set_dbl_split\train\hungry\4908_M_neh.wav,hungry/4908_M_neh.wav,baby,train,1,time_stretch,"{""rate"":0.811859}",32,1176916015262591613,virtual:aug_ca4953cb462a7fbd4e22
aug_0d9d97add35fdc70ed48,rec_67cd8ebaa80d4dbd74da,D:\INFANT CRY\data_set_dbl_split\train\hungry\dunstan-neh_56.wav,hungry/dunstan-neh_56.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.005100585}",33,1748651857572424279,virtual:aug_0d9d97add35fdc70ed48
aug_d3668208b135a6b4eeb8,rec_30cbe93e75857a181f3d,D:\INFANT CRY\data_set_dbl_split\train\burping\128_M_eh.wav,burping/128_M_eh.wav,baby,train,1,pitch_shift,"{""steps"":0.966637}",34,679947720195588150,virtual:aug_d3668208b135a6b4eeb8
aug_5ed3766b135273cd9404,rec_f7774bcc7a3cbcbb2de7,D:\INFANT CRY\data_set_dbl_split\train\tired\2634_M_owh.wav,tired/2634_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":-0.861366}",35,2806745151933771240,virtual:aug_5ed3766b135273cd9404
aug_3f5334adc9d9186e8ef9,rec_c38fa1511dbf3ebaa184,D:\INFANT CRY\data_set_dbl_split\train\burping\1869_M_eh.wav,burping/1869_M_eh.wav,baby,train,1,time_stretch,"{""rate"":1.118036}",36,3844872427482932397,virtual:aug_3f5334adc9d9186e8ef9
aug_c462d40678b16e9814bb,rec_6283b5f850c67ab736d9,D:\INFANT CRY\data_set_dbl_split\train\burping\4480_M_eh.wav,burping/4480_M_eh.wav,baby,train,1,time_stretch,"{""rate"":0.878399}",37,2567446127174846331,virtual:aug_c462d40678b16e9814bb
aug_bb39c406263dec1806b2,rec_bcc6ef71a3b6c62fc0db,D:\INFANT CRY\data_set_dbl_split\train\tired\1248_M_owh.wav,tired/1248_M_owh.wav,baby,train,1,time_shift,"{""fraction"":-0.0817688}",38,14807551550422741405,virtual:aug_bb39c406263dec1806b2
aug_3c301d7de43334d61a52,rec_8c0705fd9b6663835196,D:\INFANT CRY\data_set_dbl_split\train\burping\1501_M_eh.wav,burping/1501_M_eh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.002280939}",39,14544732258919306563,virtual:aug_3c301d7de43334d61a52
aug_b6543aedf19a9e3dbeb6,rec_4c812f62677ec209a552,D:\INFANT CRY\data_set_dbl_split\train\tired\558_M_owh.wav,tired/558_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":1.827612}",40,15553094093328373089,virtual:aug_b6543aedf19a9e3dbeb6
aug_86ba4dc23c847af5880d,rec_fd0b9206b80f3b29add1,D:\INFANT CRY\data_set_dbl_split\train\tired\1329_M_owh.wav,tired/1329_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":-1.896111}",41,9337883686611324287,virtual:aug_86ba4dc23c847af5880d
aug_03566febb95bd66ecfb2,rec_87323d3270f1b8f6e507,D:\INFANT CRY\data_set_dbl_split\train\hungry\2317_M_neh.wav,hungry/2317_M_neh.wav,baby,train,1,time_stretch,"{""rate"":1.194178}",42,17357673003834861171,virtual:aug_03566febb95bd66ecfb2
aug_b877d7ba8344e0edcf36,rec_cc6172b8bd33735c82c6,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2819_M_eairh.wav,belly_pain/2819_M_eairh.wav,baby,train,1,time_stretch,"{""rate"":0.813119}",43,4492989863676026570,virtual:aug_b877d7ba8344e0edcf36
aug_c5c16966dd58dab57907,rec_5c7b94899a81eecee357,D:\INFANT CRY\data_set_dbl_split\train\hungry\2973_M_neh.wav,hungry/2973_M_neh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.004354055}",44,9509266320478876268,virtual:aug_c5c16966dd58dab57907
aug_7c71937ae0c38eb8d0e2,rec_5d70e35019c23efaf711,D:\INFANT CRY\data_set_dbl_split\train\tired\1844_F_owh.wav,tired/1844_F_owh.wav,baby,train,1,pitch_shift,"{""steps"":0.880065}",45,7366878548135157036,virtual:aug_7c71937ae0c38eb8d0e2
aug_a7ca9abcea1b40df76ea,rec_f897edc91aad92f1f4d4,D:\INFANT CRY\data_set_dbl_split\train\hungry\1521_F_neh.wav,hungry/1521_F_neh.wav,baby,train,1,pitch_shift,"{""steps"":-1.115536}",46,10407638682741332458,virtual:aug_a7ca9abcea1b40df76ea
aug_ac3d9d34262a1d388ab6,rec_999b11113921ddf86a11,D:\INFANT CRY\data_set_dbl_split\train\hungry\4652_M_neh.wav,hungry/4652_M_neh.wav,baby,train,1,time_stretch,"{""rate"":1.124083}",47,15575398367832276440,virtual:aug_ac3d9d34262a1d388ab6
aug_84f3a29d221e35afe994,rec_f4fd052ddfb5de0888a3,D:\INFANT CRY\data_set_dbl_split\train\burping\2638_F_eh.wav,burping/2638_F_eh.wav,baby,train,1,time_stretch,"{""rate"":0.881326}",48,16706720643154375894,virtual:aug_84f3a29d221e35afe994
aug_da7da93962a729596b7e,rec_f4d972ce5aa401717524,D:\INFANT CRY\data_set_dbl_split\train\discomfort\dunstan-heh_56.wav,discomfort/dunstan-heh_56.wav,baby,train,1,time_shift,"{""fraction"":-0.0703516}",49,4774913909552341978,virtual:aug_da7da93962a729596b7e
aug_dcfa2cd5bd96fe7ec0cf,rec_5dd030b8afd73faf7e6d,D:\INFANT CRY\data_set_dbl_split\train\discomfort\dunstan-heh_48.wav,discomfort/dunstan-heh_48.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.002583323}",50,18069282245825084933,virtual:aug_dcfa2cd5bd96fe7ec0cf
aug_ae470b0fce9b0e6ff1dc,rec_9516de195d0ec83f4725,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3195_M_eairh.wav,belly_pain/3195_M_eairh.wav,baby,train,1,pitch_shift,"{""steps"":2.153677}",51,4051269497602203045,virtual:aug_ae470b0fce9b0e6ff1dc
aug_19701903f62154069590,rec_c6a65dca2e98f957c40c,D:\INFANT CRY\data_set_dbl_split\train\tired\1775_M_owh.wav,tired/1775_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":-2.145629}",52,12855754639960017303,virtual:aug_19701903f62154069590
aug_cf4399266b55b400326b,rec_231adaa0b0a9fe8c7acd,D:\INFANT CRY\data_set_dbl_split\train\tired\1858_M_owh.wav,tired/1858_M_owh.wav,baby,train,1,time_stretch,"{""rate"":1.187219}",53,16410272861880557840,virtual:aug_cf4399266b55b400326b
aug_0eb3ae0ffc22d4b4237f,rec_fc9986972c06dede6fb5,D:\INFANT CRY\data_set_dbl_split\train\burping\366_M_eh.wav,burping/366_M_eh.wav,baby,train,1,time_stretch,"{""rate"":0.782958}",54,9671879647768978796,virtual:aug_0eb3ae0ffc22d4b4237f
aug_6d437abe9414bef68008,rec_e5a50c07c9d8e5e7d834,D:\INFANT CRY\data_set_dbl_split\train\tired\2277_M_owh.wav,tired/2277_M_owh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.004700679}",55,10306451757514785936,virtual:aug_6d437abe9414bef68008
aug_a513a5588d2ca84542a5,rec_9f907a5c686df8792eb9,D:\INFANT CRY\data_set_dbl_split\train\tired\2205_M_owh.wav,tired/2205_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":1.042022}",56,4734920227912619574,virtual:aug_a513a5588d2ca84542a5
aug_97cef8818734ec6ab3d9,rec_5dc7945172688f2ec107,D:\INFANT CRY\data_set_dbl_split\train\tired\521_M_owh.wav,tired/521_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":-0.926106}",57,7966144387593422562,virtual:aug_97cef8818734ec6ab3d9
aug_77ff508bb68611048e44,rec_7de1538e4e8923365a69,D:\INFANT CRY\data_set_dbl_split\train\hungry\1838_M_neh.wav,hungry/1838_M_neh.wav,baby,train,1,time_stretch,"{""rate"":1.10775}",58,2897900886241311514,virtual:aug_77ff508bb68611048e44
aug_6970b127fc76698cfd4e,rec_799682d9b3d1dce15dc7,D:\INFANT CRY\data_set_dbl_split\train\tired\3536_M_owh.wav,tired/3536_M_owh.wav,baby,train,1,time_stretch,"{""rate"":0.88614}",59,5139149265592734046,virtual:aug_6970b127fc76698cfd4e
aug_fde1e16b75fd8f79a1bf,rec_c2416b005b4b9fc65ff2,D:\INFANT CRY\data_set_dbl_split\train\tired\4160_M_owh.wav,tired/4160_M_owh.wav,baby,train,1,time_shift,"{""fraction"":0.0818644}",60,9074290803259050300,virtual:aug_fde1e16b75fd8f79a1bf
aug_31d4d7794ff2a8a898d9,rec_4405bc872ad0df61a8ea,D:\INFANT CRY\data_set_dbl_split\train\tired\2022_M_owh.wav,tired/2022_M_owh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.002841967}",61,15309400320669153489,virtual:aug_31d4d7794ff2a8a898d9
aug_ac0f32edc64af3b503c1,rec_c59bc1d7f247cb566f41,D:\INFANT CRY\data_set_dbl_split\train\tired\423_M_owh.wav,tired/423_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":1.969594}",62,14633912814832717406,virtual:aug_ac0f32edc64af3b503c1
aug_d30306dd6436662aa057,rec_76ee10c04c09a08d27b0,D:\INFANT CRY\data_set_dbl_split\train\tired\2017_M_owh.wav,tired/2017_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":-1.868939}",63,6353360003825377203,virtual:aug_d30306dd6436662aa057
aug_a8fd39ea3f13f61e3a16,rec_695acf24f6b621bf6938,D:\INFANT CRY\data_set_dbl_split\train\burping\2185_M_eh.wav,burping/2185_M_eh.wav,baby,train,1,time_stretch,"{""rate"":1.187584}",64,2288332382841709261,virtual:aug_a8fd39ea3f13f61e3a16
aug_0fde1e7435cd57335934,rec_355d44738a3cd884e41c,D:\INFANT CRY\data_set_dbl_split\train\tired\4645_M_owh.wav,tired/4645_M_owh.wav,baby,train,1,time_stretch,"{""rate"":0.804589}",65,17301502597189915723,virtual:aug_0fde1e7435cd57335934
aug_9acb893f144e130bdf61,rec_a0848fd98077b24f5820,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1462_F_eairh.wav,belly_pain/1462_F_eairh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.005156036}",66,6038027912549092566,virtual:aug_9acb893f144e130bdf61
aug_49acd7a4fcc7debe656e,rec_d87509cfc191a34d274c,D:\INFANT CRY\data_set_dbl_split\train\burping\4290_M_eh.wav,burping/4290_M_eh.wav,baby,train,1,pitch_shift,"{""steps"":1.097908}",67,18271381292087773847,virtual:aug_49acd7a4fcc7debe656e
aug_8800ba82482c21bc04b7,rec_cba9e2293ee5fcc657a7,D:\INFANT CRY\data_set_dbl_split\train\tired\2266_M_owh.wav,tired/2266_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":-0.857896}",68,7713155722142826642,virtual:aug_8800ba82482c21bc04b7
aug_185c3825d0e7991370e4,rec_74b947283511c8751b65,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2593_M_eairh.wav,belly_pain/2593_M_eairh.wav,baby,train,1,time_stretch,"{""rate"":1.07881}",69,3329886520875521704,virtual:aug_185c3825d0e7991370e4
aug_8962f4b077332fc1a939,rec_4b6b12381565fff1bf5d,D:\INFANT CRY\data_set_dbl_split\train\tired\1922_M_owh.wav,tired/1922_M_owh.wav,baby,train,1,time_stretch,"{""rate"":0.908132}",70,17930085042234955152,virtual:aug_8962f4b077332fc1a939
aug_c1aa382c2dba2dd6bfcd,rec_32db82bef88389dbdfa1,D:\INFANT CRY\data_set_dbl_split\train\tired\794_F_owh.wav,tired/794_F_owh.wav,baby,train,1,time_shift,"{""fraction"":0.0456834}",71,3250387535598270617,virtual:aug_c1aa382c2dba2dd6bfcd
aug_8e585f301b2eda015efc,rec_ffcb5317b070e323f976,D:\INFANT CRY\data_set_dbl_split\train\tired\143_F_owh.wav,tired/143_F_owh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.002154827}",72,14613780464832903689,virtual:aug_8e585f301b2eda015efc
aug_da7123c0dd54f09fd5e9,rec_714a26b32e56f2dca6f0,D:\INFANT CRY\data_set_dbl_split\train\tired\4920_M_owh.wav,tired/4920_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":2.194093}",73,605743268016011010,virtual:aug_da7123c0dd54f09fd5e9
aug_6c243bfa018867bad8f8,rec_535c552a0776b718850f,D:\INFANT CRY\data_set_dbl_split\train\discomfort\1266_M_heh.wav,discomfort/1266_M_heh.wav,baby,train,1,pitch_shift,"{""steps"":-1.828764}",74,5868771608293528436,virtual:aug_6c243bfa018867bad8f8
aug_e43ac39c07ab5571ea06,rec_3b0dbc0e1235864017ad,D:\INFANT CRY\data_set_dbl_split\train\burping\3731_M_eh.wav,burping/3731_M_eh.wav,baby,train,1,time_stretch,"{""rate"":1.191446}",75,11691028203484958522,virtual:aug_e43ac39c07ab5571ea06
aug_ae34e82c0848014dcf88,rec_9f49b115ba8fb6511373,D:\INFANT CRY\data_set_dbl_split\train\tired\3368_M_owh.wav,tired/3368_M_owh.wav,baby,train,1,time_stretch,"{""rate"":0.816646}",76,10552809958558530866,virtual:aug_ae34e82c0848014dcf88
aug_0ac319b874325012f49c,rec_2c14edaf86afba716162,D:\INFANT CRY\data_set_dbl_split\train\discomfort\dunstan-heh_17.wav,discomfort/dunstan-heh_17.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.005328554}",77,7372708626975069568,virtual:aug_0ac319b874325012f49c
aug_0a2433acf9104e699be8,rec_b9118574ae063823a271,D:\INFANT CRY\data_set_dbl_split\train\hungry\4927_F_neh.wav,hungry/4927_F_neh.wav,baby,train,1,pitch_shift,"{""steps"":1.059044}",78,11629881556630622955,virtual:aug_0a2433acf9104e699be8
aug_d4ea466c420c34d645d7,rec_33f6d238ac51ca9e5758,D:\INFANT CRY\data_set_dbl_split\train\discomfort\3623_F_heh.wav,discomfort/3623_F_heh.wav,baby,train,1,pitch_shift,"{""steps"":-1.088574}",79,1496188148482516216,virtual:aug_d4ea466c420c34d645d7
aug_5c8db9f274d0f61b3776,rec_4bf2222acdcc1b555881,D:\INFANT CRY\data_set_dbl_split\train\burping\537_M_eh.wav,burping/537_M_eh.wav,baby,train,1,time_stretch,"{""rate"":1.116844}",80,16668209802204421628,virtual:aug_5c8db9f274d0f61b3776
aug_b60df13556d22886b8f3,rec_1bbceca863aee49901ac,D:\INFANT CRY\data_set_dbl_split\train\burping\1661_M_eh.wav,burping/1661_M_eh.wav,baby,train,1,time_stretch,"{""rate"":0.880013}",81,5002148003470425423,virtual:aug_b60df13556d22886b8f3
aug_040f63cb8224510f0eb2,rec_8a26e0da4af7d57a6c76,D:\INFANT CRY\data_set_dbl_split\train\hungry\4541_M_neh.wav,hungry/4541_M_neh.wav,baby,train,1,time_shift,"{""fraction"":-0.084774}",82,13757555213248223161,virtual:aug_040f63cb8224510f0eb2
aug_99e74c34a9ed3bf18dec,rec_904decc4ed07b5125187,D:\INFANT CRY\data_set_dbl_split\train\tired\1528_M_owh.wav,tired/1528_M_owh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.002222257}",83,3401921097149841454,virtual:aug_99e74c34a9ed3bf18dec
aug_6c11fa36978b0276028b,rec_88f5e8c104b9f983e351,D:\INFANT CRY\data_set_dbl_split\train\tired\2429_M_owh.wav,tired/2429_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":1.926878}",84,9510923896990287899,virtual:aug_6c11fa36978b0276028b
aug_14a3c7302568b07a6c0c,rec_bd47283574366dba00f9,D:\INFANT CRY\data_set_dbl_split\train\hungry\3269_M_neh.wav,hungry/3269_M_neh.wav,baby,train,1,pitch_shift,"{""steps"":-2.103764}",85,9520989875910558785,virtual:aug_14a3c7302568b07a6c0c
aug_6615051da2ecac618025,rec_c0d5840a2c2a44b0286c,D:\INFANT CRY\data_set_dbl_split\train\tired\1477_M_owh.wav,tired/1477_M_owh.wav,baby,train,1,time_stretch,"{""rate"":1.176004}",86,17941838209455902587,virtual:aug_6615051da2ecac618025
aug_da142a589d9d3edabea9,rec_06e84e6f511e879851ca,D:\INFANT CRY\data_set_dbl_split\train\burping\1677_M_eh.wav,burping/1677_M_eh.wav,baby,train,1,time_stretch,"{""rate"":0.811939}",87,13745408075007679578,virtual:aug_da142a589d9d3edabea9
aug_ce78706ebb38e57240f5,rec_2303bec8201142fee34f,D:\INFANT CRY\data_set_dbl_split\train\tired\1551_F_owh.wav,tired/1551_F_owh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.00563214}",88,569203517884224934,virtual:aug_ce78706ebb38e57240f5
aug_d6ece6d8b9acc1257cca,rec_722376ba07089a6d9131,D:\INFANT CRY\data_set_dbl_split\train\tired\2295_M_owh.wav,tired/2295_M_owh.wav,baby,train,1,pitch_shift,"{""steps"":0.886423}",89,13682926432488954811,virtual:aug_d6ece6d8b9acc1257cca
aug_34a067bc071741fe62f3,rec_c5ca2cddf85a72e0dc56,D:\INFANT CRY\data_set_dbl_split\train\discomfort\4782_M_heh.wav,discomfort/4782_M_heh.wav,baby,train,1,pitch_shift,"{""steps"":-1.181988}",90,15757858941404740067,virtual:aug_34a067bc071741fe62f3
aug_c12d4aa30f5bcaa4b5ab,rec_fa20854f3b7e4dba152c,D:\INFANT CRY\data_set_dbl_split\train\burping\2026_M_eh.wav,burping/2026_M_eh.wav,baby,train,1,time_stretch,"{""rate"":1.096918}",91,6233837617187566582,virtual:aug_c12d4aa30f5bcaa4b5ab
aug_501a5ee142458afc29fb,rec_9445293072e9382ce647,D:\INFANT CRY\data_set_dbl_split\train\burping\1460_M_eh.wav,burping/1460_M_eh.wav,baby,train,1,time_stretch,"{""rate"":0.888228}",92,2591323167209742065,virtual:aug_501a5ee142458afc29fb
aug_f870e258c86906eea9de,rec_6b7d31bcc5e365b740b7,D:\INFANT CRY\data_set_dbl_split\train\tired\632_M_owh.wav,tired/632_M_owh.wav,baby,train,1,time_shift,"{""fraction"":0.0867453}",93,8958087427598405221,virtual:aug_f870e258c86906eea9de
aug_ae5073ceed573834124d,rec_8a7ccc3333350595a5ec,D:\INFANT CRY\data_set_dbl_split\train\tired\4716_M_owh.wav,tired/4716_M_owh.wav,baby,train,1,gaussian_noise,"{""noise_factor"":0.002333492}",94,11414112485739936822,virtual:aug_ae5073ceed573834124d
