sample_id,original_record_id,original_filepath,original_relative_path,label,partition,fold,augmentation_type,augmentation_params,augmentation_index,seed,output_reference
aug_c73aa188f5a7f75a2443,rec_b6b66fb3f3de74db9ab8,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3825_M_eairh.wav,belly_pain/3825_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.788681}",10,16765335985752737242,virtual:aug_c73aa188f5a7f75a2443
aug_e4a23a00d03365e981fa,rec_bd2fd049120ea1834eaf,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3306_M_eairh.wav,belly_pain/3306_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.004973033}",11,5141160297674824895,virtual:aug_e4a23a00d03365e981fa
aug_bae37a5e7ce969b5c6bb,rec_74b947283511c8751b65,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2593_M_eairh.wav,belly_pain/2593_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":1.114347}",12,5855722659123068708,virtual:aug_bae37a5e7ce969b5c6bb
aug_c4e470c8c3b5a6d321e5,rec_2730b77759b8808a6d27,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3786_M_eairh.wav,belly_pain/3786_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-1.01169}",13,4956206893273697389,virtual:aug_c4e470c8c3b5a6d321e5
aug_584d754e924dd48339a4,rec_728bae3265a2cb099ec1,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_38.wav,belly_pain/dunstan-eairh_38.wav,belly_pain,train,4,time_stretch,"{""rate"":1.106476}",14,3485634976987952058,virtual:aug_584d754e924dd48339a4
aug_abc555d7f26a4c86c2fc,rec_4771cea23a26a41b1167,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\216_M_eairh.wav,belly_pain/216_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.886853}",15,14262634690292512945,virtual:aug_abc555d7f26a4c86c2fc
aug_c21dbaa089d4c5866698,rec_4f5f3b672a3334ab6010,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4846_F_eairh.wav,belly_pain/4846_F_eairh.wav,belly_pain,train,4,time_shift,"{""fraction"":-0.0856384}",16,683682593596480999,virtual:aug_c21dbaa089d4c5866698
aug_45c82c614c595706b9d9,rec_fcc4c169f306104793fd,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1588_M_eairh.wav,belly_pain/1588_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.002694928}",17,15257523700344522979,virtual:aug_45c82c614c595706b9d9
aug_144a1bc9868a6b364f65,rec_7bfbf6df11a5121ca4c9,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\934_M_eairh.wav,belly_pain/934_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":1.940955}",18,14056371437481044981,virtual:aug_144a1bc9868a6b364f65
aug_9d9e7a5e03f3a7f46bdb,rec_9516de195d0ec83f4725,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3195_M_eairh.wav,belly_pain/3195_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-1.993033}",19,3654303547992507538,virtual:aug_9d9e7a5e03f3a7f46bdb
aug_3afe28d0f885998fe7d9,rec_f3c9e9d220dc2e97e90a,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2760_F_eairh.wav,belly_pain/2760_F_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.183704}",20,12256230376132912659,virtual:aug_3afe28d0f885998fe7d9
aug_fae0503487cb6097055b,rec_886741e63dcc59e4d15d,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_2.wav,belly_pain/dunstan-eairh_2.wav,belly_pain,train,4,time_stretch,"{""rate"":0.780853}",21,15204818348784253781,virtual:aug_fae0503487cb6097055b
aug_9201e3641ce72c9960b3,rec_bf373fe9b30b0dd92527,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\407_M_eairh.wav,belly_pain/407_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.004961245}",22,5349866533923510196,virtual:aug_9201e3641ce72c9960b3
aug_7458b07aebd86dff12f3,rec_6ac41708a7f3de4ed900,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_9.wav,belly_pain/dunstan-eairh_9.wav,belly_pain,train,4,pitch_shift,"{""steps"":1.171554}",23,17049396743086025833,virtual:aug_7458b07aebd86dff12f3
aug_198de0177f57dcd7a76e,rec_c7ab84dc1e25a511f089,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3054_M_eairh.wav,belly_pain/3054_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-0.931186}",24,16980145948856304827,virtual:aug_198de0177f57dcd7a76e
aug_64c97ed5a68014abbb1c,rec_a13b92fdc5317e0a51d9,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\548_F_eairh.wav,belly_pain/548_F_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.117789}",25,3578543210650783390,virtual:aug_64c97ed5a68014abbb1c
aug_6ea8be0f78a85c237d65,rec_0c5e583cba7fea6e7572,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3688_M_eairh.wav,belly_pain/3688_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.881215}",26,1874304839017995880,virtual:aug_6ea8be0f78a85c237d65
aug_96d55238076fb43dd011,rec_e41629e8492bfc07276b,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3151_M_eairh.wav,belly_pain/3151_M_eairh.wav,belly_pain,train,4,time_shift,"{""fraction"":0.0340356}",27,8768691192185574393,virtual:aug_96d55238076fb43dd011
aug_a93701a20cfeab498239,rec_7923b3cade105f0c3c70,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2651_F_eairh.wav,belly_pain/2651_F_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.002813143}",28,10430820848825677443,virtual:aug_a93701a20cfeab498239
aug_d498f4515047c2d2c398,rec_db0170c6e9143b76c98f,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1215_M_eairh.wav,belly_pain/1215_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":2.004727}",29,9898111556777007946,virtual:aug_d498f4515047c2d2c398
aug_f674c8faeba12f887811,rec_774e95ea65e8ccac1202,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4684_M_eairh.wav,belly_pain/4684_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-2.104524}",30,7865566748253381138,virtual:aug_f674c8faeba12f887811
aug_a7470f16ca0b94b82315,rec_212b93ff5570b7840e1a,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\419_M_eairh.wav,belly_pain/419_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.223078}",31,2250852642554623106,virtual:aug_a7470f16ca0b94b82315
aug_419ace81633d173e8eb1,rec_9ef4cab50c9a56e3bd9a,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4758_M_eairh.wav,belly_pain/4758_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.775501}",32,10235317624131241703,virtual:aug_419ace81633d173e8eb1
aug_e809a5797f52927fc2e2,rec_0c6c903753d565dac519,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3505_M_eairh.wav,belly_pain/3505_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.004744717}",33,15499767393811141328,virtual:aug_e809a5797f52927fc2e2
aug_b72dc9bebfe4faccf2ae,rec_6f6b4910a46d0f5c9466,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_29.wav,belly_pain/dunstan-eairh_29.wav,belly_pain,train,4,pitch_shift,"{""steps"":1.190783}",34,5097998113048154234,virtual:aug_b72dc9bebfe4faccf2ae
aug_8f0192fb298ef3100b25,rec_3e28c761181c5229dd97,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_11.wav,belly_pain/dunstan-eairh_11.wav,belly_pain,train,4,pitch_shift,"{""steps"":-1.132069}",35,2967923647509332601,virtual:aug_8f0192fb298ef3100b25
aug_1e6bba583525ebea7f2d,rec_b97b97506a926108c4fb,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4511_F_eairh.wav,belly_pain/4511_F_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.11176}",36,16970990686057406289,virtual:aug_1e6bba583525ebea7f2d
aug_09e660f06a1c330e8c36,rec_a29eb2fa57b194483f26,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2101_M_eairh.wav,belly_pain/2101_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.886167}",37,7437561601130423240,virtual:aug_09e660f06a1c330e8c36
aug_744680a1de3042d6aa75,rec_e6d5a53ef5c2a42cae1f,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_59.wav,belly_pain/dunstan-eairh_59.wav,belly_pain,train,4,time_shift,"{""fraction"":-0.0379975}",38,16890042803136157994,virtual:aug_744680a1de3042d6aa75
aug_6afb83e03e9b1eb0e0ac,rec_81baca137ffa49fea0f0,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_5.wav,belly_pain/dunstan-eairh_5.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.002539609}",39,14250280789053079464,virtual:aug_6afb83e03e9b1eb0e0ac
aug_f5ac4165576a6a1aa967,rec_fae98644f14f54a8f0a4,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3889_M_eairh.wav,belly_pain/3889_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":1.807563}",40,9476109089624163734,virtual:aug_f5ac4165576a6a1aa967
aug_5d35d6cbb9cccc59acd2,rec_fdf6fac981d89bd04593,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3344_M_eairh.wav,belly_pain/3344_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-2.187047}",41,8458391852218710258,virtual:aug_5d35d6cbb9cccc59acd2
aug_b8368c122257b037e244,rec_b52b02478d157dfacee6,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3541_M_eairh.wav,belly_pain/3541_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.223502}",42,6125721089320257426,virtual:aug_b8368c122257b037e244
aug_6d4e6f1978f1b533b6fe,rec_0213f75c14f4849c2a83,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_41.wav,belly_pain/dunstan-eairh_41.wav,belly_pain,train,4,time_stretch,"{""rate"":0.796116}",43,16971701130890127212,virtual:aug_6d4e6f1978f1b533b6fe
aug_28463cfd857192e065bd,rec_db04a08c8cb045de0940,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4896_M_eairh.wav,belly_pain/4896_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.0047431}",44,1248053724358093819,virtual:aug_28463cfd857192e065bd
aug_cd804bddc443d84c638a,rec_5e6be8ab7bbd234bfa10,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\323_M_eairh.wav,belly_pain/323_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":0.983829}",45,14401770668379194650,virtual:aug_cd804bddc443d84c638a
aug_d5fad957877802329e9e,rec_1b0acd4606aae95bef48,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2987_F_eairh.wav,belly_pain/2987_F_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-0.848346}",46,13103352321907398867,virtual:aug_d5fad957877802329e9e
aug_577fe4552a6dd09af0fc,rec_81fef69644989c4602c2,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4745_M_eairh.wav,belly_pain/4745_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.114588}",47,11125200255906634211,virtual:aug_577fe4552a6dd09af0fc
aug_084768ce2507df7060d3,rec_3be61b78079d39f26682,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4847_M_eairh.wav,belly_pain/4847_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.915921}",48,3714650055379215620,virtual:aug_084768ce2507df7060d3
aug_c54475d7fa25b1d815d3,rec_8cea211c8ae2584daf02,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1516_M_eairh.wav,belly_pain/1516_M_eairh.wav,belly_pain,train,4,time_shift,"{""fraction"":0.0122261}",49,2611055936296616207,virtual:aug_c54475d7fa25b1d815d3
aug_bd802b5fe903d6fee037,rec_c3629105ce9cd90cfd02,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4186_M_eairh.wav,belly_pain/4186_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.002375122}",50,6202868714424099415,virtual:aug_bd802b5fe903d6fee037
aug_b751abaf093080a65c92,rec_f727cf87adcf68c78684,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1248_M_eairh.wav,belly_pain/1248_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":2.183016}",51,85863903387689598,virtual:aug_b751abaf093080a65c92
aug_e7302530628142078dcf,rec_d433c8ac12980d0cc901,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3619_M_eairh.wav,belly_pain/3619_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-2.108327}",52,3276803510428351126,virtual:aug_e7302530628142078dcf
aug_0d3f2be5c717db38908f,rec_3c400a3cd8526f5968e2,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1321_F_eairh.wav,belly_pain/1321_F_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.175242}",53,14295377972424069271,virtual:aug_0d3f2be5c717db38908f
aug_b34693919c6bb5d84045,rec_07826f6464f9e0639207,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_3.wav,belly_pain/dunstan-eairh_3.wav,belly_pain,train,4,time_stretch,"{""rate"":0.789131}",54,3731034992302400985,virtual:aug_b34693919c6bb5d84045
aug_eb309c80666b574d126b,rec_25708979c73d741b3abd,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2208_M_eairh.wav,belly_pain/2208_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.00432979}",55,513499528876541641,virtual:aug_eb309c80666b574d126b
aug_81634ccf4cfbe0e4aee2,rec_d0cc3e578be11d2ca330,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_18.wav,belly_pain/dunstan-eairh_18.wav,belly_pain,train,4,pitch_shift,"{""steps"":0.865131}",56,13146519697824505944,virtual:aug_81634ccf4cfbe0e4aee2
aug_283eb55a629e5c2af2d6,rec_4fb517e52369af00b8e9,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2754_M_eairh.wav,belly_pain/2754_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-1.184366}",57,12953145455772441726,virtual:aug_283eb55a629e5c2af2d6
aug_3ee503ebeff309c88f4a,rec_9fe218fb42a48370949d,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\476_M_eairh.wav,belly_pain/476_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.105212}",58,9092180536109319332,virtual:aug_3ee503ebeff309c88f4a
aug_f85345f1bfff90e03674,rec_4540c986f8cce2bafa2c,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1554_M_eairh.wav,belly_pain/1554_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.882427}",59,9943575357631907581,virtual:aug_f85345f1bfff90e03674
aug_1803a405c4cb3e5716c8,rec_5d81264429765a29a2c1,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1370_M_eairh.wav,belly_pain/1370_M_eairh.wav,belly_pain,train,4,time_shift,"{""fraction"":-0.0914981}",60,2497181144038424112,virtual:aug_1803a405c4cb3e5716c8
aug_481500cee60e5b65f82a,rec_86e990c657f137ebbf87,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_20.wav,belly_pain/dunstan-eairh_20.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.002747526}",61,16000576576016218105,virtual:aug_481500cee60e5b65f82a
aug_2f59c5f004432624d395,rec_bc38ab67adac26f034e8,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_13.wav,belly_pain/dunstan-eairh_13.wav,belly_pain,train,4,pitch_shift,"{""steps"":2.107858}",62,7144654645880301543,virtual:aug_2f59c5f004432624d395
aug_2686721ad07fedfe5393,rec_b2242a410e34ac87e103,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_7.wav,belly_pain/dunstan-eairh_7.wav,belly_pain,train,4,pitch_shift,"{""steps"":-2.080626}",63,1925155303494919806,virtual:aug_2686721ad07fedfe5393
aug_843d8652a03111d5c130,rec_020faabb65976146dcf3,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2210_M_eairh.wav,belly_pain/2210_M_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.209051}",64,1455084878310213632,virtual:aug_843d8652a03111d5c130
aug_fa38bc85e9e904bbfab7,rec_0ddf3d9b53d6a320397d,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3326_F_eairh.wav,belly_pain/3326_F_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.823588}",65,12155065833596862740,virtual:aug_fa38bc85e9e904bbfab7
aug_9a5106ecc6ff23c8d68e,rec_01476f7d02dc9fb5bfc4,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1330_M_eairh.wav,belly_pain/1330_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.004386463}",66,12731785135021024546,virtual:aug_9a5106ecc6ff23c8d68e
aug_d614da25f619c5711a5e,rec_ab7a13884b2d82c96982,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3858_M_eairh.wav,belly_pain/3858_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":0.904689}",67,9946943808765505142,virtual:aug_d614da25f619c5711a5e
aug_5837ddee840c80763ce4,rec_aee0e27f53394dd9463f,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\792_M_eairh.wav,belly_pain/792_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-1.115099}",68,17824030537241363548,virtual:aug_5837ddee840c80763ce4
aug_ca8adba872e07814371a,rec_b9167ff33ed6aa5cabea,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4452_F_eairh.wav,belly_pain/4452_F_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":1.118672}",69,12789165241682331986,virtual:aug_ca8adba872e07814371a
aug_f27d0b8e13ca73edb38a,rec_e28be47a3f49c072a427,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_8.wav,belly_pain/dunstan-eairh_8.wav,belly_pain,train,4,time_stretch,"{""rate"":0.903631}",70,8711742213483902625,virtual:aug_f27d0b8e13ca73edb38a
aug_bbecdfca01f32d84bc10,rec_bc25d1ebb8434b66682a,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2293_F_eairh.wav,belly_pain/2293_F_eairh.wav,belly_pain,train,4,time_shift,"{""fraction"":0.0416131}",71,3290304988928886806,virtual:aug_bbecdfca01f32d84bc10
aug_dfc6d8e4bed800228d13,rec_38916b588bfc277e0233,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_34.wav,belly_pain/dunstan-eairh_34.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.002240143}",72,4653608070319518838,virtual:aug_dfc6d8e4bed800228d13
aug_100f99e48ead58c0ad89,rec_6ddf02f097374f28d75a,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_4.wav,belly_pain/dunstan-eairh_4.wav,belly_pain,train,4,pitch_shift,"{""steps"":1.849619}",73,7397895222483676714,virtual:aug_100f99e48ead58c0ad89
aug_1861bf1a47573281e5ea,rec_50da61b23db30480db84,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4601_M_eairh.wav,belly_pain/4601_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-1.950448}",74,9329817604098664739,virtual:aug_1861bf1a47573281e5ea
aug_f5628954e79b7a7cc36f,rec_917b2809b108d84393e1,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_37.wav,belly_pain/dunstan-eairh_37.wav,belly_pain,train,4,time_stretch,"{""rate"":1.18109}",75,17852689355589787397,virtual:aug_f5628954e79b7a7cc36f
aug_21c804574e71d4600998,rec_71271d173296dd73b1cc,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_49.wav,belly_pain/dunstan-eairh_49.wav,belly_pain,train,4,time_stretch,"{""rate"":0.822578}",76,1035956182081415620,virtual:aug_21c804574e71d4600998
aug_0bbf171289e81c1e342a,rec_88e4a7633c64c24b0e2a,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1353_M_eairh.wav,belly_pain/1353_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.005493151}",77,1023217943944852718,virtual:aug_0bbf171289e81c1e342a
aug_3ca637191ec74c0cf3e6,rec_8edd741f68bb4fc40004,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\446_M_eairh.wav,belly_pain/446_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":1.18936}",78,7416358433444786820,virtual:aug_3ca637191ec74c0cf3e6
aug_f08368acba5cd1a387fc,rec_dc2883d8ee245da07d43,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2243_M_eairh.wav,belly_pain/2243_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-0.970939}",79,11312424779562136965,virtual:aug_f08368acba5cd1a387fc
aug_c13e8cef254568cfca34,rec_50282cf393ad274e3952,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_32.wav,belly_pain/dunstan-eairh_32.wav,belly_pain,train,4,time_stretch,"{""rate"":1.110132}",80,17290433539414444093,virtual:aug_c13e8cef254568cfca34
aug_f53eb7734bcc04515c33,rec_45acf6d12a71c4b85dfc,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_33.wav,belly_pain/dunstan-eairh_33.wav,belly_pain,train,4,time_stretch,"{""rate"":0.884366}",81,5713308698901690786,virtual:aug_f53eb7734bcc04515c33
aug_a5ffb72a609ceeceec43,rec_a0848fd98077b24f5820,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1462_F_eairh.wav,belly_pain/1462_F_eairh.wav,belly_pain,train,4,time_shift,"{""fraction"":-0.0367895}",82,7103757543399369977,virtual:aug_a5ffb72a609ceeceec43
aug_987d17328ff339717f12,rec_f3b17560413168dbbc98,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\1197_M_eairh.wav,belly_pain/1197_M_eairh.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.00263698}",83,8074641664729538629,virtual:aug_987d17328ff339717f12
aug_36ec043482a95cec0f0e,rec_f08400013ae835c03434,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_12.wav,belly_pain/dunstan-eairh_12.wav,belly_pain,train,4,pitch_shift,"{""steps"":2.110441}",84,10929218531027641375,virtual:aug_36ec043482a95cec0f0e
aug_625595045d3abba6ec14,rec_e341b409fa744b48140a,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2367_M_eairh.wav,belly_pain/2367_M_eairh.wav,belly_pain,train,4,pitch_shift,"{""steps"":-2.102775}",85,7455908754375751540,virtual:aug_625595045d3abba6ec14
aug_810b757ab43c8ed86584,rec_0bf28df218daf1ccd7d4,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_31.wav,belly_pain/dunstan-eairh_31.wav,belly_pain,train,4,time_stretch,"{""rate"":1.220454}",86,18030210769511430125,virtual:aug_810b757ab43c8ed86584
aug_a23613c39f3a8c58dda5,rec_fac87a465c8472b089f6,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2250_F_eairh.wav,belly_pain/2250_F_eairh.wav,belly_pain,train,4,time_stretch,"{""rate"":0.792244}",87,11978199100740133650,virtual:aug_a23613c39f3a8c58dda5
aug_da6926a30ccb5c154210,rec_bb69c12272a7b5c6887b,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_6.wav,belly_pain/dunstan-eairh_6.wav,belly_pain,train,4,gaussian_noise,"{""noise_factor"":0.005361604}",88,4101217787864154446,virtual:aug_da6926a30ccb5c154210
