record_id,filepath,relative_path,label,validation_fold,source_dataset,group_id,group_rule,sha256,splitter_name,split_seed
rec_dbafcb96ca6a87f36f52,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_39.wav,belly_pain/dunstan-eairh_39.wav,baby,1,infantcry_dbl,infant_sha256:6cd6f6e5c161e78c32525683a639a9a9ab9c11c14cc48929c93d42be00a0e8fe,exact_content_sha256,6cd6f6e5c161e78c32525683a639a9a9ab9c11c14cc48929c93d42be00a0e8fe,StratifiedGroupKFold,42
rec_e6d5a53ef5c2a42cae1f,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_59.wav,belly_pain/dunstan-eairh_59.wav,baby,1,infantcry_dbl,infant_sha256:105bbf74d33a2c7a9b7ecff93a0335ca785aa31aea0c2c322815ffcefd1bfda4,exact_content_sha256,105bbf74d33a2c7a9b7ecff93a0335ca785aa31aea0c2c322815ffcefd1bfda4,StratifiedGroupKFold,42
rec_b2242a410e34ac87e103,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_7.wav,belly_pain/dunstan-eairh_7.wav,baby,1,infantcry_dbl,infant_sha256:89577d9bb58322056e964be62c92957655aeedb628e052baed1e76ab436b6d54,exact_content_sha256,89577d9bb58322056e964be62c92957655aeedb628e052baed1e76ab436b6d54,StratifiedGroupKFold,42
rec_aef16fe4b73818181ee3,D:\INFANT CRY\data_set_dbl_split\train\burping\1173_M_eh.wav,burping/1173_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:56b3f4c1f74778e42892b692b68ea25b91fdd16d905856ba600bab014ed5b35e,exact_content_sha256,56b3f4c1f74778e42892b692b68ea25b91fdd16d905856ba600bab014ed5b35e,StratifiedGroupKFold,42
rec_fe2bd084cd57ea19b335,D:\INFANT CRY\data_set_dbl_split\train\burping\1294_F_eh.wav,burping/1294_F_eh.wav,baby,1,infantcry_dbl,infant_sha256:1fe5f80c9b393a6bbcf6b63364e395138a17ee332bcb992b2a7e6ce80e13b3a2,exact_content_sha256,1fe5f80c9b393a6bbcf6b63364e395138a17ee332bcb992b2a7e6ce80e13b3a2,StratifiedGroupKFold,42
rec_91a8baa5de8351206dc1,D:\INFANT CRY\data_set_dbl_split\train\burping\1310_M_eh.wav,burping/1310_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:d3aaf72c55489f123a502254549835d0a189ab94d1e6633c828eb0a94bcab498,exact_content_sha256,d3aaf72c55489f123a502254549835d0a189ab94d1e6633c828eb0a94bcab498,StratifiedGroupKFold,42
rec_aa640949ec798068cbcb,D:\INFANT CRY\data_set_dbl_split\train\burping\1836_M_eh.wav,burping/1836_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:046799fe1455c9c353da7dcc6931cb792a0360340ae23da1bb0c640d8a72ecb4,exact_content_sha256,046799fe1455c9c353da7dcc6931cb792a0360340ae23da1bb0c640d8a72ecb4,StratifiedGroupKFold,42
rec_04d8723e876919f7d0c5,D:\INFANT CRY\data_set_dbl_split\train\burping\1860_M_eh.wav,burping/1860_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:fb59ff63dd024c195cabf21ee0317affe6da07c4ccf05e3dc10c7fbff7f4e645,exact_content_sha256,fb59ff63dd024c195cabf21ee0317affe6da07c4ccf05e3dc10c7fbff7f4e645,StratifiedGroupKFold,42
rec_76c476f521e31ec4c31a,D:\INFANT CRY\data_set_dbl_split\train\burping\2203_F_eh.wav,burping/2203_F_eh.wav,baby,1,infantcry_dbl,infant_sha256:d64a00b82f94c6a58db89df52afabe99d9464019ba00dc276a690ef602e8eb54,exact_content_sha256,d64a00b82f94c6a58db89df52afabe99d9464019ba00dc276a690ef602e8eb54,StratifiedGroupKFold,42
rec_583b16956c6c814d67fe,D:\INFANT CRY\data_set_dbl_split\train\burping\3033_M_eh.wav,burping/3033_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:06f9596f8f896e0444e9f3d6dd0e275425df00d2f5fe90e5f9b8c82bbcd823ef,exact_content_sha256,06f9596f8f896e0444e9f3d6dd0e275425df00d2f5fe90e5f9b8c82bbcd823ef,StratifiedGroupKFold,42
rec_1eb9fd4af465d3df769d,D:\INFANT CRY\data_set_dbl_split\train\burping\306_M_eh.wav,burping/306_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:3d1d3a9de22b3dd9a75a28076f0666d9fe8b7e10905539bcd0c8503979d75741,exact_content_sha256,3d1d3a9de22b3dd9a75a28076f0666d9fe8b7e10905539bcd0c8503979d75741,StratifiedGroupKFold,42
rec_fbef8f5e2003e3f7e55d,D:\INFANT CRY\data_set_dbl_split\train\burping\3163_F_eh.wav,burping/3163_F_eh.wav,baby,1,infantcry_dbl,infant_sha256:7d087bf0d392266023ae4c508f2dc7a71c4d08da44dd43ee1ee0856dec82fec4,exact_content_sha256,7d087bf0d392266023ae4c508f2dc7a71c4d08da44dd43ee1ee0856dec82fec4,StratifiedGroupKFold,42
rec_8405ff9deb2601ec3688,D:\INFANT CRY\data_set_dbl_split\train\burping\3263_F_eh.wav,burping/3263_F_eh.wav,baby,1,infantcry_dbl,infant_sha256:d9a8ea049618faa3cf9d1e9b6a9460fd8c31fcd63f9419490102db02085a7680,exact_content_sha256,d9a8ea049618faa3cf9d1e9b6a9460fd8c31fcd63f9419490102db02085a7680,StratifiedGroupKFold,42
rec_7f5f72cffacee5752ddb,D:\INFANT CRY\data_set_dbl_split\train\burping\3331_M_eh.wav,burping/3331_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:a4aa673b6e979cc927669c90a855494ac2d988782815f0483289b83bd0db52cf,exact_content_sha256,a4aa673b6e979cc927669c90a855494ac2d988782815f0483289b83bd0db52cf,StratifiedGroupKFold,42
rec_76d86ebe51c4717b2eef,D:\INFANT CRY\data_set_dbl_split\train\burping\3332_M_eh.wav,burping/3332_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:86841c08ebd872a14a443438c9a13b68b5c973db8af04f6fc8989540ce8186d3,exact_content_sha256,86841c08ebd872a14a443438c9a13b68b5c973db8af04f6fc8989540ce8186d3,StratifiedGroupKFold,42
rec_8fa03b0b1122bc99fa71,D:\INFANT CRY\data_set_dbl_split\train\burping\3335_M_eh.wav,burping/3335_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:9810042bbc43ae0a284496ae3a7729759ce40e938323a058c5380776b3d64445,exact_content_sha256,9810042bbc43ae0a284496ae3a7729759ce40e938323a058c5380776b3d64445,StratifiedGroupKFold,42
rec_9f874a669b1439b8ba43,D:\INFANT CRY\data_set_dbl_split\train\burping\335_M_eh.wav,burping/335_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:0f86a21f1db9652aa354bb7ef030679964c7ae9e969c2c37259f58e238cbfab8,exact_content_sha256,0f86a21f1db9652aa354bb7ef030679964c7ae9e969c2c37259f58e238cbfab8,StratifiedGroupKFold,42
rec_02ded2dafd9c65710523,D:\INFANT CRY\data_set_dbl_split\train\burping\3414_M_eh.wav,burping/3414_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:ef935196a5d5c3888adcc945bc943a1aa5a90f1b5d7b937c5033707fbffe3c99,exact_content_sha256,ef935196a5d5c3888adcc945bc943a1aa5a90f1b5d7b937c5033707fbffe3c99,StratifiedGroupKFold,42
rec_f563132c4a35d9e664db,D:\INFANT CRY\data_set_dbl_split\train\burping\3471_M_eh.wav,burping/3471_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:b2ec7b0351dff824ddabca329e242472280f33dd8f5f65800e16544548513933,exact_content_sha256,b2ec7b0351dff824ddabca329e242472280f33dd8f5f65800e16544548513933,StratifiedGroupKFold,42
rec_246e21d1f4b12af163dd,D:\INFANT CRY\data_set_dbl_split\train\burping\3706_M_eh.wav,burping/3706_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:bce9bc7dfd7a660cf9bec5d194db7f503ca86d7625a85042471d5287dad455f9,exact_content_sha256,bce9bc7dfd7a660cf9bec5d194db7f503ca86d7625a85042471d5287dad455f9,StratifiedGroupKFold,42
rec_c406d6a42a64a393f607,D:\INFANT CRY\data_set_dbl_split\train\burping\3828_M_eh.wav,burping/3828_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:3123ccb415bb317f14720fb25ff9888e1e21ab6799e84817da04a2803f1fa13f,exact_content_sha256,3123ccb415bb317f14720fb25ff9888e1e21ab6799e84817da04a2803f1fa13f,StratifiedGroupKFold,42
rec_a9a6a0ec78c393f1423a,D:\INFANT CRY\data_set_dbl_split\train\burping\3987_M_eh.wav,burping/3987_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:94444e1b0216a7c32e9007e349126949b35e614f1eea198705df18991602efe5,exact_content_sha256,94444e1b0216a7c32e9007e349126949b35e614f1eea198705df18991602efe5,StratifiedGroupKFold,42
rec_63a5ffd4b62830708b3e,D:\INFANT CRY\data_set_dbl_split\train\burping\4129_M_eh.wav,burping/4129_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:b4e2b831a474a89fb230ec4008345665d0e525c2b3f1cd88deb34ba318b95c94,exact_content_sha256,b4e2b831a474a89fb230ec4008345665d0e525c2b3f1cd88deb34ba318b95c94,StratifiedGroupKFold,42
rec_5a2f75276513a19a7ebb,D:\INFANT CRY\data_set_dbl_split\train\burping\4216_M_eh.wav,burping/4216_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:90cc1a9dbc30fb4f2e5bd586e1108e3fea89a02d916aa67b1c50dc2d5af9695d,exact_content_sha256,90cc1a9dbc30fb4f2e5bd586e1108e3fea89a02d916aa67b1c50dc2d5af9695d,StratifiedGroupKFold,42
rec_7d6aa6a7af750f0245fb,D:\INFANT CRY\data_set_dbl_split\train\burping\4321_M_eh.wav,burping/4321_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:18c8648b23456a9c3f720d089a4e9ef0c68113b3256bb55e7bafb58c04445480,exact_content_sha256,18c8648b23456a9c3f720d089a4e9ef0c68113b3256bb55e7bafb58c04445480,StratifiedGroupKFold,42
rec_e0bd95966c0c5da7f134,D:\INFANT CRY\data_set_dbl_split\train\burping\4468_F_eh.wav,burping/4468_F_eh.wav,baby,1,infantcry_dbl,infant_sha256:403c9ec5f4087764623a7e4b4c2d7a4a66cfe166016a48a66ea16489659ce8fb,exact_content_sha256,403c9ec5f4087764623a7e4b4c2d7a4a66cfe166016a48a66ea16489659ce8fb,StratifiedGroupKFold,42
rec_ce6d33d9d80a390b5de1,D:\INFANT CRY\data_set_dbl_split\train\burping\4580_M_eh.wav,burping/4580_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:55ee6e143b4bfa4dd0988393b59f5b234248ebd11e3d87b2696ce37e4e8c86f9,exact_content_sha256,55ee6e143b4bfa4dd0988393b59f5b234248ebd11e3d87b2696ce37e4e8c86f9,StratifiedGroupKFold,42
rec_eebb212fc609ed557451,D:\INFANT CRY\data_set_dbl_split\train\burping\463_M_eh.wav,burping/463_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:8452cb3dab4f2be1640ee40ae1990df62e2df7e806809ea0d2098947d8127898,exact_content_sha256,8452cb3dab4f2be1640ee40ae1990df62e2df7e806809ea0d2098947d8127898,StratifiedGroupKFold,42
rec_4f3aebbda6b4c987c96d,D:\INFANT CRY\data_set_dbl_split\train\burping\4643_M_eh.wav,burping/4643_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:7854d39081314351a6e20ea1b0c0233e5892ed19c4c7652724a78fd2da05ba5a,exact_content_sha256,7854d39081314351a6e20ea1b0c0233e5892ed19c4c7652724a78fd2da05ba5a,StratifiedGroupKFold,42
rec_ff477dacfaa3059546f6,D:\INFANT CRY\data_set_dbl_split\train\burping\4846_M_eh.wav,burping/4846_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:5f66982110bb24eafb98ede59e332895a433db72cb7c421b5e2bd602c4786c2b,exact_content_sha256,5f66982110bb24eafb98ede59e332895a433db72cb7c421b5e2bd602c4786c2b,StratifiedGroupKFold,42
rec_9bc21230f02ca1056bac,D:\INFANT CRY\data_set_dbl_split\train\burping\4881_M_eh.wav,burping/4881_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:2a38639e1773b18e221f7a04b2d7a07e4c44ade412f5e9805f5c07991c4fd5ea,exact_content_sha256,2a38639e1773b18e221f7a04b2d7a07e4c44ade412f5e9805f5c07991c4fd5ea,StratifiedGroupKFold,42
rec_1fa454041cb2b6209768,D:\INFANT CRY\data_set_dbl_split\train\burping\691_M_eh.wav,burping/691_M_eh.wav,baby,1,infantcry_dbl,infant_sha256:0c110c55b5a3a49134b0bb8de4c3bfde88523cea2d4e999b30c9c5913f8f3953,exact_content_sha256,0c110c55b5a3a49134b0bb8de4c3bfde88523cea2d4e999b30c9c5913f8f3953,StratifiedGroupKFold,42
rec_68fb76bcaf4df28e1d35,D:\INFANT CRY\data_set_dbl_split\train\burping\dunstan-eh_29.wav,burping/dunstan-eh_29.wav,baby,1,infantcry_dbl,infant_sha256:b9d8f7192623004bc826cbd5966f70e05261eaa1f05e9853e970b6172eeca0f9,exact_content_sha256,b9d8f7192623004bc826cbd5966f70e05261eaa1f05e9853e970b6172eeca0f9,StratifiedGroupKFold,42
rec_0a4b374c52ad48552c98,D:\INFANT CRY\data_set_dbl_split\train\burping\dunstan-eh_44.wav,burping/dunstan-eh_44.wav,baby,1,infantcry_dbl,infant_sha256:54a150e31b2678a4358cfef92e5833056bca79932a44ed1668a54df796d68d62,exact_content_sha256,54a150e31b2678a4358cfef92e5833056bca79932a44ed1668a54df796d68d62,StratifiedGroupKFold,42
rec_98b16899c96800087607,D:\INFANT CRY\data_set_dbl_split\train\discomfort\1231_M_heh.wav,discomfort/1231_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:db2fdd4576a4f8bf68e082337c2bdd15e9a67a44f44d08df17a50b8c9254fbb9,exact_content_sha256,db2fdd4576a4f8bf68e082337c2bdd15e9a67a44f44d08df17a50b8c9254fbb9,StratifiedGroupKFold,42
rec_96e032ce543e45616669,D:\INFANT CRY\data_set_dbl_split\train\discomfort\2011_M_heh.wav,discomfort/2011_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:4da42bd1fcd65c8633f47511bb4e730c6942d476bb1f8bd46759c974f375a9be,exact_content_sha256,4da42bd1fcd65c8633f47511bb4e730c6942d476bb1f8bd46759c974f375a9be,StratifiedGroupKFold,42
rec_d29795646338e698d6c0,D:\INFANT CRY\data_set_dbl_split\train\discomfort\2416_M_heh.wav,discomfort/2416_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:5d0c4a7a8074cc72309901c6a548c94a8a37b52c93207fe8be95059bbea343b0,exact_content_sha256,5d0c4a7a8074cc72309901c6a548c94a8a37b52c93207fe8be95059bbea343b0,StratifiedGroupKFold,42
rec_91afffc62993be071030,D:\INFANT CRY\data_set_dbl_split\train\discomfort\2535_M_heh.wav,discomfort/2535_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:b5cd08fe950c9836c3d6cecef2ae7fcedb6b57b2be27ead4014589d7429bcecf,exact_content_sha256,b5cd08fe950c9836c3d6cecef2ae7fcedb6b57b2be27ead4014589d7429bcecf,StratifiedGroupKFold,42
rec_128a836f9d7c0c3800f8,D:\INFANT CRY\data_set_dbl_split\train\discomfort\3009_M_heh.wav,discomfort/3009_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:b77d541510e2984d220f05d4be9efe103523cfe6c66f4f8962bb89c5d52341af,exact_content_sha256,b77d541510e2984d220f05d4be9efe103523cfe6c66f4f8962bb89c5d52341af,StratifiedGroupKFold,42
rec_7d53ec14d0de07ba9f29,D:\INFANT CRY\data_set_dbl_split\train\discomfort\3083_M_heh.wav,discomfort/3083_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:6ec2dd4173fb6f1b1894679a79b6b6f650df63be8652798a34b210b6a45a3d31,exact_content_sha256,6ec2dd4173fb6f1b1894679a79b6b6f650df63be8652798a34b210b6a45a3d31,StratifiedGroupKFold,42
rec_0d4c7e9d16ffe8d1bbff,D:\INFANT CRY\data_set_dbl_split\train\discomfort\3468_F_heh.wav,discomfort/3468_F_heh.wav,baby,1,infantcry_dbl,infant_sha256:3a4fdffc46deab4f880252a1541a8be359faf7c3051995febfffac7d291b3cdb,exact_content_sha256,3a4fdffc46deab4f880252a1541a8be359faf7c3051995febfffac7d291b3cdb,StratifiedGroupKFold,42
rec_3ea9d39bb4edc68fdf50,D:\INFANT CRY\data_set_dbl_split\train\discomfort\3719_M_heh.wav,discomfort/3719_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:7ab37ca3b11ec8cc6f87e1a9a12e846a79cc386f61d73920533e1cb84e372052,exact_content_sha256,7ab37ca3b11ec8cc6f87e1a9a12e846a79cc386f61d73920533e1cb84e372052,StratifiedGroupKFold,42
rec_a6a97d51ada1af8e637e,D:\INFANT CRY\data_set_dbl_split\train\discomfort\3989_M_heh.wav,discomfort/3989_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:f2ee0040bd945697c43f70d5a87227da96fdd4ff6de69223d64d6d93f62d22b1,exact_content_sha256,f2ee0040bd945697c43f70d5a87227da96fdd4ff6de69223d64d6d93f62d22b1,StratifiedGroupKFold,42
rec_52da117b101c516c1c42,D:\INFANT CRY\data_set_dbl_split\train\discomfort\4262_M_heh.wav,discomfort/4262_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:4f8314b892b7780174b56ed2d07f4250889669d7debb8efe1550b76d207da153,exact_content_sha256,4f8314b892b7780174b56ed2d07f4250889669d7debb8efe1550b76d207da153,StratifiedGroupKFold,42
rec_16c3c32dab93b50e898e,D:\INFANT CRY\data_set_dbl_split\train\discomfort\812_F_heh.wav,discomfort/812_F_heh.wav,baby,1,infantcry_dbl,infant_sha256:87671ba55146b638213134bb556ac361122f688e43c004b427f08371f3e81e8c,exact_content_sha256,87671ba55146b638213134bb556ac361122f688e43c004b427f08371f3e81e8c,StratifiedGroupKFold,42
rec_37d2c4c05305ba71470e,D:\INFANT CRY\data_set_dbl_split\train\discomfort\902_M_heh.wav,discomfort/902_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:002636cbd3c54721b6c92adf876295a4458c1eda18d44f2fb977c361f06a16d4,exact_content_sha256,002636cbd3c54721b6c92adf876295a4458c1eda18d44f2fb977c361f06a16d4,StratifiedGroupKFold,42
rec_a1bb82b464315dcad4da,D:\INFANT CRY\data_set_dbl_split\train\discomfort\915_M_heh.wav,discomfort/915_M_heh.wav,baby,1,infantcry_dbl,infant_sha256:d1a190eef053d567c2ddc53ef7f2901d68ae5c86897c7094230ab57a9eb91175,exact_content_sha256,d1a190eef053d567c2ddc53ef7f2901d68ae5c86897c7094230ab57a9eb91175,StratifiedGroupKFold,42
rec_333243a7285e8e47127f,D:\INFANT CRY\data_set_dbl_split\train\discomfort\dunstan-heh_1.wav,discomfort/dunstan-heh_1.wav,baby,1,infantcry_dbl,infant_sha256:00715050a9e08341be441187374434b78e7219722de771717149dace749807b7,exact_content_sha256,00715050a9e08341be441187374434b78e7219722de771717149dace749807b7,StratifiedGroupKFold,42
rec_c28fa0cb46f2cf6051d8,D:\INFANT CRY\data_set_dbl_split\train\discomfort\dunstan-heh_18.wav,discomfort/dunstan-heh_18.wav,baby,1,infantcry_dbl,infant_sha256:3fe5651b054bb62686baac36b07cf3474eb69ae6cba3af0ba96a618d23940e0f,exact_content_sha256,3fe5651b054bb62686baac36b07cf3474eb69ae6cba3af0ba96a618d23940e0f,StratifiedGroupKFold,42
rec_84a379178d9f921361e0,D:\INFANT CRY\data_set_dbl_split\train\hungry\1123_F_neh.wav,hungry/1123_F_neh.wav,baby,1,infantcry_dbl,infant_sha256:2df3246c9980e7de9c9d7107db882aebd08c7f7c5f8a915006bb6d8e2c447541,exact_content_sha256,2df3246c9980e7de9c9d7107db882aebd08c7f7c5f8a915006bb6d8e2c447541,StratifiedGroupKFold,42
rec_2e6b9cce63bb62c81682,D:\INFANT CRY\data_set_dbl_split\train\hungry\1127_M_neh.wav,hungry/1127_M_neh.wav,baby,1,infantcry_dbl,infant_sha256:abf17194995d30ba4cab65658760f8bab3004d430ad8e2cd8e46437ae37e954f,exact_content_sha256,abf17194995d30ba4cab65658760f8bab3004d430ad8e2cd8e46437ae37e954f,StratifiedGroupKFold,42
