sample_id,original_record_id,original_filepath,original_relative_path,label,partition,fold,augmentation_type,augmentation_params,augmentation_index,seed,output_reference
aug_aad8cb1313ecdbee71ce,rec_4540c986f8cce2bafa2c,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/1554_M_eairh.wav,belly_pain/1554_M_eairh.wav,baby,train,3,pitch_shift,"{""steps"":-2.034604}",19,10230182860908707134,virtual:aug_aad8cb1313ecdbee71ce
aug_32e8cfbafbc23bc118c5,rec_6eb0928d100be618ab76,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/3451_M_heh.wav,discomfort/3451_M_heh.wav,baby,train,3,time_stretch,"{""rate"":1.21534}",20,1095347765922287018,virtual:aug_32e8cfbafbc23bc118c5
aug_a2372f3e88365930b036,rec_c2c895f2d92214d95ec9,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/dunstan-owh_13.wav,tired/dunstan-owh_13.wav,baby,train,3,time_stretch,"{""rate"":0.782546}",21,2777779401239710180,virtual:aug_a2372f3e88365930b036
aug_36e16b4a3fc7b7cd48ee,rec_d4d33a1f2c5cdd2e223f,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1760_M_owh.wav,tired/1760_M_owh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.005156157}",22,15507572250913941522,virtual:aug_36e16b4a3fc7b7cd48ee
aug_033f66edd9d61c97f651,rec_6a6e66f89a8a4d5d6593,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/4908_M_neh.wav,hungry/4908_M_neh.wav,baby,train,3,pitch_shift,"{""steps"":0.846842}",23,18111666743105646973,virtual:aug_033f66edd9d61c97f651
aug_f478d3d7616c5a347bea,rec_9661a763b41403859d51,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1556_M_owh.wav,tired/1556_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":-0.814604}",24,5401520022907515823,virtual:aug_f478d3d7616c5a347bea
aug_b7fd4975ce19f1f325b9,rec_7f5f72cffacee5752ddb,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/3331_M_eh.wav,burping/3331_M_eh.wav,baby,train,3,time_stretch,"{""rate"":1.114484}",25,569763028493292947,virtual:aug_b7fd4975ce19f1f325b9
aug_801fa3196502abe21918,rec_84297140893c78309e78,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_34.wav,hungry/dunstan-neh_34.wav,baby,train,3,time_stretch,"{""rate"":0.891382}",26,4770930822865533623,virtual:aug_801fa3196502abe21918
aug_3116be656617e95fffcf,rec_11e707cc06b710853ba4,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4324_F_owh.wav,tired/4324_F_owh.wav,baby,train,3,time_shift,"{""fraction"":-0.0659524}",27,6456159724713706206,virtual:aug_3116be656617e95fffcf
aug_566eced1dda4b9376475,rec_3fe79ebb70341bbf14f7,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/4727_M_neh.wav,hungry/4727_M_neh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.002488783}",28,9730668940639537251,virtual:aug_566eced1dda4b9376475
aug_464b3947f6a853909673,rec_1062d47347e6b23f7cf2,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2524_M_owh.wav,tired/2524_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":1.915097}",29,2802658072565263049,virtual:aug_464b3947f6a853909673
aug_d1820617d255bcbfb57b,rec_bdbf83ffad21ba24d2b2,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/4698_M_eh.wav,burping/4698_M_eh.wav,baby,train,3,pitch_shift,"{""steps"":-2.055703}",30,11249309414365226318,virtual:aug_d1820617d255bcbfb57b
aug_33924c988cd7a175a33c,rec_8c9bd93d6cae8287536e,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/2802_M_heh.wav,discomfort/2802_M_heh.wav,baby,train,3,time_stretch,"{""rate"":1.193702}",31,16853377321747776825,virtual:aug_33924c988cd7a175a33c
aug_a3a99f8b00252fa69b5f,rec_645d2e516bdc0a583b5e,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2234_M_owh.wav,tired/2234_M_owh.wav,baby,train,3,time_stretch,"{""rate"":0.792648}",32,2288165178706931921,virtual:aug_a3a99f8b00252fa69b5f
aug_a08cfb31d4911c3249dd,rec_dc2883d8ee245da07d43,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/2243_M_eairh.wav,belly_pain/2243_M_eairh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.0056176}",33,16605135910297974927,virtual:aug_a08cfb31d4911c3249dd
aug_e1441fdfe8f2076b9a97,rec_e9b13a34e140c3af34e3,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2103_M_owh.wav,tired/2103_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":0.962123}",34,2678780995322772466,virtual:aug_e1441fdfe8f2076b9a97
aug_d1c2aa1b14985061cbc7,rec_617d85ed5a4643582919,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3547_M_owh.wav,tired/3547_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":-1.16318}",35,17418295649910118814,virtual:aug_d1c2aa1b14985061cbc7
aug_f88eddb0224129052330,rec_799682d9b3d1dce15dc7,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3536_M_owh.wav,tired/3536_M_owh.wav,baby,train,3,time_stretch,"{""rate"":1.097771}",36,15227855501570855634,virtual:aug_f88eddb0224129052330
aug_2bf734ac5e376ba3bb85,rec_340664eb0492fc2ddab1,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2290_M_owh.wav,tired/2290_M_owh.wav,baby,train,3,time_stretch,"{""rate"":0.892239}",37,14201695055194299400,virtual:aug_2bf734ac5e376ba3bb85
aug_ab079cd779f464a22be2,rec_8507dc9189bc37ede147,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2279_M_owh.wav,tired/2279_M_owh.wav,baby,train,3,time_shift,"{""fraction"":-0.0812792}",38,17313141954412568145,virtual:aug_ab079cd779f464a22be2
aug_25c114571f1143455d97,rec_595c7bd988437435705e,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/3187_M_eh.wav,burping/3187_M_eh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.002193369}",39,13407177138496311481,virtual:aug_25c114571f1143455d97
aug_20dedaa75517fd92815f,rec_82cb0a4156a7427f3403,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1800_M_owh.wav,tired/1800_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":1.860203}",40,9562709819050824191,virtual:aug_20dedaa75517fd92815f
aug_d3e88d15860e1b49270a,rec_b0ac810c71cf73db1ee2,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_15.wav,hungry/dunstan-neh_15.wav,baby,train,3,pitch_shift,"{""steps"":-1.933764}",41,10281491696815917060,virtual:aug_d3e88d15860e1b49270a
aug_23d337f54947ea1148f9,rec_bda4e1bc8fb3cf2fe45e,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4466_M_owh.wav,tired/4466_M_owh.wav,baby,train,3,time_stretch,"{""rate"":1.219185}",42,9748991832696344264,virtual:aug_23d337f54947ea1148f9
aug_b0e6261569e513b34633,rec_49430004f3a3e1dc0885,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2814_M_owh.wav,tired/2814_M_owh.wav,baby,train,3,time_stretch,"{""rate"":0.776751}",43,15098910691299862731,virtual:aug_b0e6261569e513b34633
aug_f7960edd5d40399714d2,rec_70f517087780892f3d8a,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/613_M_owh.wav,tired/613_M_owh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.004816335}",44,5888259077740048939,virtual:aug_f7960edd5d40399714d2
aug_827c58b674edf963c813,rec_1dc86a88f619dc329d0a,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4542_M_owh.wav,tired/4542_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":0.932517}",45,9656390933095008050,virtual:aug_827c58b674edf963c813
aug_fe7d85e2a3917e82dd8a,rec_a04c546726669877e7f3,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/443_M_owh.wav,tired/443_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":-1.001803}",46,14125282374911059293,virtual:aug_fe7d85e2a3917e82dd8a
aug_44f1b938ce2e26d66200,rec_bd2fd049120ea1834eaf,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/3306_M_eairh.wav,belly_pain/3306_M_eairh.wav,baby,train,3,time_stretch,"{""rate"":1.103864}",47,16962895282923683914,virtual:aug_44f1b938ce2e26d66200
aug_9b84f106c32a588aa9cd,rec_f4fd052ddfb5de0888a3,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/2638_F_eh.wav,burping/2638_F_eh.wav,baby,train,3,time_stretch,"{""rate"":0.920096}",48,4700836782818137668,virtual:aug_9b84f106c32a588aa9cd
aug_611778965de92012e8bf,rec_e6f7616af9e95806b13f,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_37.wav,hungry/dunstan-neh_37.wav,baby,train,3,time_shift,"{""fraction"":0.0694459}",49,1327217420050299534,virtual:aug_611778965de92012e8bf
aug_99e85eb1baaaff1febf1,rec_bc25d1ebb8434b66682a,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/2293_F_eairh.wav,belly_pain/2293_F_eairh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.002705511}",50,14276732093378930819,virtual:aug_99e85eb1baaaff1febf1
aug_2bcd3de89ecc16f59fb0,rec_bd03bef6ee0cbaf1d721,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/3616_F_eairh.wav,belly_pain/3616_F_eairh.wav,baby,train,3,pitch_shift,"{""steps"":1.903511}",51,16352074034836578513,virtual:aug_2bcd3de89ecc16f59fb0
aug_8644301f9c53a34d4d76,rec_c4c64bc3a334453f65f3,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/1641_M_neh.wav,hungry/1641_M_neh.wav,baby,train,3,pitch_shift,"{""steps"":-1.930087}",52,8238742153994289162,virtual:aug_8644301f9c53a34d4d76
aug_012559ef2ebf1c753528,rec_a81034a5fda8f72d3ad1,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/287_F_eairh.wav,belly_pain/287_F_eairh.wav,baby,train,3,time_stretch,"{""rate"":1.186161}",53,4431206614864620914,virtual:aug_012559ef2ebf1c753528
aug_0f9d09df2bcb17a6a63b,rec_7d9becd3a9a4b0da6a50,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/2117_M_eh.wav,burping/2117_M_eh.wav,baby,train,3,time_stretch,"{""rate"":0.791718}",54,6958315747236915006,virtual:aug_0f9d09df2bcb17a6a63b
aug_15e77b652d5712a10d63,rec_6276518614ba6d8ec017,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/237_F_owh.wav,tired/237_F_owh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.004907613}",55,18176133949489188660,virtual:aug_15e77b652d5712a10d63
aug_aee6e43e099b86a68056,rec_8c8c6149d8b72a83e73f,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/731_M_owh.wav,tired/731_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":1.09788}",56,14123446108311217612,virtual:aug_aee6e43e099b86a68056
aug_cc134a2963da4f04b444,rec_d9029df6f0570483478b,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/393_M_eairh.wav,belly_pain/393_M_eairh.wav,baby,train,3,pitch_shift,"{""steps"":-0.913799}",57,16768569089623449443,virtual:aug_cc134a2963da4f04b444
aug_a31cd9d2ebdf84c9ec52,rec_0added8756718f697995,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/2085_M_heh.wav,discomfort/2085_M_heh.wav,baby,train,3,time_stretch,"{""rate"":1.07765}",58,7002219687496169916,virtual:aug_a31cd9d2ebdf84c9ec52
aug_e02774634702aa7dc267,rec_cea741eee726c573f835,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3039_M_owh.wav,tired/3039_M_owh.wav,baby,train,3,time_stretch,"{""rate"":0.88032}",59,17488446763105860051,virtual:aug_e02774634702aa7dc267
aug_b9e5b96af739a79eea8a,rec_950b0753ed9a03701514,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1348_M_owh.wav,tired/1348_M_owh.wav,baby,train,3,time_shift,"{""fraction"":0.070097}",60,13708741692460266399,virtual:aug_b9e5b96af739a79eea8a
aug_2e0f6814fcfd881c871b,rec_c02cf443d6e111dcd85c,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3624_M_owh.wav,tired/3624_M_owh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.002719869}",61,16141796200196396006,virtual:aug_2e0f6814fcfd881c871b
aug_b50745bcbc1fc25ec11a,rec_89750d3ef7380e0066ad,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4284_M_owh.wav,tired/4284_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":2.155362}",62,16618748099123711791,virtual:aug_b50745bcbc1fc25ec11a
aug_3a57ba5a52d70b0b02de,rec_d9f72db0ab671c11e601,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/3800_M_neh.wav,hungry/3800_M_neh.wav,baby,train,3,pitch_shift,"{""steps"":-2.04212}",63,13501276190906246491,virtual:aug_3a57ba5a52d70b0b02de
aug_3f092f6bc1eead29b38b,rec_c48dde2faccdf332a004,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/370_F_owh.wav,tired/370_F_owh.wav,baby,train,3,time_stretch,"{""rate"":1.185896}",64,8021913176098862325,virtual:aug_3f092f6bc1eead29b38b
aug_997c057ee7e9bb919248,rec_f4d28e0fc9542a590b34,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/3844_M_heh.wav,discomfort/3844_M_heh.wav,baby,train,3,time_stretch,"{""rate"":0.795148}",65,17578352007280074832,virtual:aug_997c057ee7e9bb919248
aug_2169cdd7fbf39209cb8f,rec_c09f5006c02cc948ec08,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4002_M_owh.wav,tired/4002_M_owh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.005470515}",66,17212501573110404072,virtual:aug_2169cdd7fbf39209cb8f
aug_7295b8f9debae42b67be,rec_2ad0e9a29a95e4bb2599,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/154_M_owh.wav,tired/154_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":0.831185}",67,18001831149348275329,virtual:aug_7295b8f9debae42b67be
aug_e59f829479960aaf718d,rec_76c476f521e31ec4c31a,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/2203_F_eh.wav,burping/2203_F_eh.wav,baby,train,3,pitch_shift,"{""steps"":-0.982814}",68,8599561962585325377,virtual:aug_e59f829479960aaf718d
aug_4247a986c44e007db0bb,rec_a7808c9426bea7496f2b,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3244_M_owh.wav,tired/3244_M_owh.wav,baby,train,3,time_stretch,"{""rate"":1.090247}",69,13846290163815565679,virtual:aug_4247a986c44e007db0bb
aug_02ae15ec88cf042c62d8,rec_40337147c7cdb9b1f04e,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/2515_M_neh.wav,hungry/2515_M_neh.wav,baby,train,3,time_stretch,"{""rate"":0.894336}",70,7557939188681084054,virtual:aug_02ae15ec88cf042c62d8
aug_b0da4619c5b0df6ec925,rec_fa1666c430c4c24731a7,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1725_M_owh.wav,tired/1725_M_owh.wav,baby,train,3,time_shift,"{""fraction"":0.0011493}",71,12050542529750951215,virtual:aug_b0da4619c5b0df6ec925
aug_8f732b5aa19ba2fc567e,rec_6681d5bbdbb852f59f6b,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2609_M_owh.wav,tired/2609_M_owh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.002339315}",72,16547867566420809708,virtual:aug_8f732b5aa19ba2fc567e
aug_75b8e67434eacfd806db,rec_0ed35a29871754d92c69,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/177_M_owh.wav,tired/177_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":2.108123}",73,6033898253769903661,virtual:aug_75b8e67434eacfd806db
aug_6e4c4042408a500edc3d,rec_c38fa1511dbf3ebaa184,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/1869_M_eh.wav,burping/1869_M_eh.wav,baby,train,3,pitch_shift,"{""steps"":-1.955837}",74,8451458174899718524,virtual:aug_6e4c4042408a500edc3d
aug_3afb23a2d406089db4bd,rec_b9b5a078b977d898dcd0,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4633_M_owh.wav,tired/4633_M_owh.wav,baby,train,3,time_stretch,"{""rate"":1.204817}",75,1128940212033948288,virtual:aug_3afb23a2d406089db4bd
aug_17e0885c2e6abf0edef0,rec_54271dc6c4c35a84a3f0,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_55.wav,hungry/dunstan-neh_55.wav,baby,train,3,time_stretch,"{""rate"":0.814302}",76,6616562754154240110,virtual:aug_17e0885c2e6abf0edef0
aug_79dc6e9a8113a6997d59,rec_b4e1323c441bd956089e,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4103_F_owh.wav,tired/4103_F_owh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.004737084}",77,4797148613848999823,virtual:aug_79dc6e9a8113a6997d59
aug_14709aa3faf625e4d1bb,rec_80d0108bf83efc0ee1a0,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3956_M_owh.wav,tired/3956_M_owh.wav,baby,train,3,pitch_shift,"{""steps"":0.915962}",78,6471814798857936896,virtual:aug_14709aa3faf625e4d1bb
aug_21c79c54a3fc41121c47,rec_fd54c500166186ce8c7c,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4256_F_owh.wav,tired/4256_F_owh.wav,baby,train,3,pitch_shift,"{""steps"":-0.956198}",79,14713304763225323862,virtual:aug_21c79c54a3fc41121c47
aug_34fd047fdd66374960ff,rec_c95f02818a4bfa9ef8b9,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/4041_M_heh.wav,discomfort/4041_M_heh.wav,baby,train,3,time_stretch,"{""rate"":1.104118}",80,17762472509829693449,virtual:aug_34fd047fdd66374960ff
aug_881af99a5585f5453f41,rec_8c0c8f04ded4a4ce7a12,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/1999_M_eh.wav,burping/1999_M_eh.wav,baby,train,3,time_stretch,"{""rate"":0.908965}",81,9234479470322272423,virtual:aug_881af99a5585f5453f41
aug_bcc4cc6410baa9e104ed,rec_e4ad00feb28f4c6c7b7c,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/4387_M_neh.wav,hungry/4387_M_neh.wav,baby,train,3,time_shift,"{""fraction"":0.07605}",82,10810557548670769295,virtual:aug_bcc4cc6410baa9e104ed
aug_b4d602dfb3a96f856b44,rec_2c14edaf86afba716162,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/dunstan-heh_17.wav,discomfort/dunstan-heh_17.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.002704686}",83,3885049457873063549,virtual:aug_b4d602dfb3a96f856b44
aug_6e51579f08ef17e62666,rec_67cd8ebaa80d4dbd74da,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_56.wav,hungry/dunstan-neh_56.wav,baby,train,3,pitch_shift,"{""steps"":2.171854}",84,13766298401487394260,virtual:aug_6e51579f08ef17e62666
aug_1db59912de20c2be02ce,rec_f727cf87adcf68c78684,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/1248_M_eairh.wav,belly_pain/1248_M_eairh.wav,baby,train,3,pitch_shift,"{""steps"":-1.899586}",85,13163056933667903250,virtual:aug_1db59912de20c2be02ce
aug_e5c47b9697ac705105d3,rec_9e6e29b19c03296b74f8,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/2321_M_eh.wav,burping/2321_M_eh.wav,baby,train,3,time_stretch,"{""rate"":1.177243}",86,13186448565862870213,virtual:aug_e5c47b9697ac705105d3
aug_f13b3c98ce3d5f5d4610,rec_5d81264429765a29a2c1,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/1370_M_eairh.wav,belly_pain/1370_M_eairh.wav,baby,train,3,time_stretch,"{""rate"":0.823666}",87,5484525256200015977,virtual:aug_f13b3c98ce3d5f5d4610
aug_63db847dbeeede1b5e53,rec_e0bd95966c0c5da7f134,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/4468_F_eh.wav,burping/4468_F_eh.wav,baby,train,3,gaussian_noise,"{""noise_factor"":0.005392919}",88,13057200847033800128,virtual:aug_63db847dbeeede1b5e53
aug_ddc12bb1df25fd0e86b7,rec_abb08076329044d38a78,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/1899_M_eh.wav,burping/1899_M_eh.wav,baby,train,3,pitch_shift,"{""steps"":1.052377}",89,7116286939217707707,virtual:aug_ddc12bb1df25fd0e86b7
aug_ec3443efa3374b9be1c0,rec_398f102ae45404e1b33a,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/3948_M_eh.wav,burping/3948_M_eh.wav,baby,train,3,pitch_shift,"{""steps"":-1.184486}",90,4059629122782039040,virtual:aug_ec3443efa3374b9be1c0
aug_e2f7e583fae54ead744d,rec_1fafbe2e464ceb868d2f,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4283_M_owh.wav,tired/4283_M_owh.wav,baby,train,3,time_stretch,"{""rate"":1.081479}",91,1642776443467207771,virtual:aug_e2f7e583fae54ead744d
