sample_id,original_record_id,original_filepath,original_relative_path,label,partition,fold,augmentation_type,augmentation_params,augmentation_index,seed,output_reference
aug_d4d8777a8181b07c8088,rec_88affcb3e287f0433132,D:\INFANT CRY\data_set_dbl_split\train\burping\1717_F_eh.wav,burping/1717_F_eh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.90312}",26,5100330239675862267,virtual:aug_d4d8777a8181b07c8088
aug_1cea6056325a6aeeda4d,rec_86e990c657f137ebbf87,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_20.wav,belly_pain/dunstan-eairh_20.wav,baby,train,final_refit,time_shift,"{""fraction"":-0.053292}",27,3025198656443374101,virtual:aug_1cea6056325a6aeeda4d
aug_da107360b9e3553c96bd,rec_6a6e66f89a8a4d5d6593,D:\INFANT CRY\data_set_dbl_split\train\hungry\4908_M_neh.wav,hungry/4908_M_neh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.002784362}",28,15679240827535084593,virtual:aug_da107360b9e3553c96bd
aug_afa67844badab229f4fd,rec_e28be47a3f49c072a427,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_8.wav,belly_pain/dunstan-eairh_8.wav,baby,train,final_refit,pitch_shift,"{""steps"":2.009942}",29,214761964553685647,virtual:aug_afa67844badab229f4fd
aug_f9fdd6e5a246d5842bbf,rec_75255312c2aae67afa1a,D:\INFANT CRY\data_set_dbl_split\train\hungry\2331_M_neh.wav,hungry/2331_M_neh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-1.856468}",30,15196056532629990640,virtual:aug_f9fdd6e5a246d5842bbf
aug_3c4eb90af10c7ba90b99,rec_a24e5a4c484b184c3af7,D:\INFANT CRY\data_set_dbl_split\train\burping\2164_M_eh.wav,burping/2164_M_eh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.183074}",31,15534678115399822276,virtual:aug_3c4eb90af10c7ba90b99
aug_9c397185f11853c195cb,rec_319780f53524cae3ddb4,D:\INFANT CRY\data_set_dbl_split\train\tired\3990_M_owh.wav,tired/3990_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.788101}",32,12748993834038616659,virtual:aug_9c397185f11853c195cb
aug_675bd96afa78ba624967,rec_fd0b9206b80f3b29add1,D:\INFANT CRY\data_set_dbl_split\train\tired\1329_M_owh.wav,tired/1329_M_owh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.004445419}",33,14350973144231140891,virtual:aug_675bd96afa78ba624967
aug_3f4919067e1e8a103f0e,rec_fba775c7ee6d938c4a28,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2566_M_eairh.wav,belly_pain/2566_M_eairh.wav,baby,train,final_refit,pitch_shift,"{""steps"":1.044821}",34,7389403132654148978,virtual:aug_3f4919067e1e8a103f0e
aug_b4c0fc93f0483226ba06,rec_2f1866a231731af201e0,D:\INFANT CRY\data_set_dbl_split\train\tired\2450_M_owh.wav,tired/2450_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-0.958304}",35,14858175185545556412,virtual:aug_b4c0fc93f0483226ba06
aug_d985dd395bb415c2ba91,rec_7b7948d30dc8ee511ce2,D:\INFANT CRY\data_set_dbl_split\train\burping\1772_M_eh.wav,burping/1772_M_eh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.121221}",36,9688404725024717502,virtual:aug_d985dd395bb415c2ba91
aug_cc5959e5f544b3656af4,rec_21c73c50b6ee66a0d921,D:\INFANT CRY\data_set_dbl_split\train\tired\2589_M_owh.wav,tired/2589_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.906214}",37,3277343046492687134,virtual:aug_cc5959e5f544b3656af4
aug_926f29121d09fd062eba,rec_ebd08ea16ea698c45306,D:\INFANT CRY\data_set_dbl_split\train\tired\223_M_owh.wav,tired/223_M_owh.wav,baby,train,final_refit,time_shift,"{""fraction"":-0.0981146}",38,4076046511739635370,virtual:aug_926f29121d09fd062eba
aug_a8202cd0c9d078459481,rec_140b1e6ddb47674a64fc,D:\INFANT CRY\data_set_dbl_split\train\tired\866_M_owh.wav,tired/866_M_owh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.002194603}",39,11628988262170461776,virtual:aug_a8202cd0c9d078459481
aug_22a242efc736e5598193,rec_8c8c6149d8b72a83e73f,D:\INFANT CRY\data_set_dbl_split\train\tired\731_M_owh.wav,tired/731_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":1.95577}",40,9264723178404058576,virtual:aug_22a242efc736e5598193
aug_6e985138a35d1372e23d,rec_e2c02ee3ff7bc71fc059,D:\INFANT CRY\data_set_dbl_split\train\tired\4426_M_owh.wav,tired/4426_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-2.136472}",41,12968338589685732280,virtual:aug_6e985138a35d1372e23d
aug_10fbfd38cc8b666b6275,rec_e6d5a53ef5c2a42cae1f,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\dunstan-eairh_59.wav,belly_pain/dunstan-eairh_59.wav,baby,train,final_refit,time_stretch,"{""rate"":1.204952}",42,18230217555220999105,virtual:aug_10fbfd38cc8b666b6275
aug_18950ea8b25268ffe79c,rec_c20da6d7a956a73d1bd5,D:\INFANT CRY\data_set_dbl_split\train\tired\dunstan-owh_36.wav,tired/dunstan-owh_36.wav,baby,train,final_refit,time_stretch,"{""rate"":0.814066}",43,16377272798305931177,virtual:aug_18950ea8b25268ffe79c
aug_b0650a2d0ecf0ee725d6,rec_8507dc9189bc37ede147,D:\INFANT CRY\data_set_dbl_split\train\tired\2279_M_owh.wav,tired/2279_M_owh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.005080432}",44,13798090896700909401,virtual:aug_b0650a2d0ecf0ee725d6
aug_0d936b7a36720bb1cefd,rec_60d4a3b0d92ddce6aa04,D:\INFANT CRY\data_set_dbl_split\train\discomfort\2345_M_heh.wav,discomfort/2345_M_heh.wav,baby,train,final_refit,pitch_shift,"{""steps"":0.839457}",45,8692250667894142571,virtual:aug_0d936b7a36720bb1cefd
aug_6d492f7f34f9e2c88bcf,rec_8c0c8f04ded4a4ce7a12,D:\INFANT CRY\data_set_dbl_split\train\burping\1999_M_eh.wav,burping/1999_M_eh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-0.911859}",46,6842884047558529305,virtual:aug_6d492f7f34f9e2c88bcf
aug_5a2eb9a0463e9171a806,rec_43eaba8491ee96931502,D:\INFANT CRY\data_set_dbl_split\train\tired\1652_M_owh.wav,tired/1652_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.108219}",47,2080015182370588971,virtual:aug_5a2eb9a0463e9171a806
aug_6e45840f2a655477a35d,rec_545a14847418aadce545,D:\INFANT CRY\data_set_dbl_split\train\discomfort\4253_M_heh.wav,discomfort/4253_M_heh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.919828}",48,309077793404336748,virtual:aug_6e45840f2a655477a35d
aug_d285dfdd20e3a5fb2576,rec_779a15db4f4658575d1e,D:\INFANT CRY\data_set_dbl_split\train\tired\4750_M_owh.wav,tired/4750_M_owh.wav,baby,train,final_refit,time_shift,"{""fraction"":-0.0760939}",49,928729806124389320,virtual:aug_d285dfdd20e3a5fb2576
aug_40ae8f8010f5d0a431be,rec_bf373fe9b30b0dd92527,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\407_M_eairh.wav,belly_pain/407_M_eairh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.002858151}",50,327020517507645717,virtual:aug_40ae8f8010f5d0a431be
aug_329625189dfef9b15198,rec_048ba98d01f4f76692ca,D:\INFANT CRY\data_set_dbl_split\train\tired\3544_M_owh.wav,tired/3544_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":1.835599}",51,4537699643840160811,virtual:aug_329625189dfef9b15198
aug_4c82f98bb9961250530f,rec_34bfab5d0ccf9bb47126,D:\INFANT CRY\data_set_dbl_split\train\tired\4662_M_owh.wav,tired/4662_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-1.879389}",52,781197127997801197,virtual:aug_4c82f98bb9961250530f
aug_ff2b4a3677aa0fa97e2a,rec_e3f5a660e3b815100438,D:\INFANT CRY\data_set_dbl_split\train\burping\3350_M_eh.wav,burping/3350_M_eh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.199315}",53,8064821291000666030,virtual:aug_ff2b4a3677aa0fa97e2a
aug_ce9543ae66744dfda98c,rec_755d79cdfd94584a1189,D:\INFANT CRY\data_set_dbl_split\train\tired\2828_M_owh.wav,tired/2828_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.821014}",54,1946039384493153665,virtual:aug_ce9543ae66744dfda98c
aug_fe5016897c15e26530e9,rec_97abc6fb120e8165a753,D:\INFANT CRY\data_set_dbl_split\train\tired\1645_M_owh.wav,tired/1645_M_owh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.005554333}",55,15590984912899388482,virtual:aug_fe5016897c15e26530e9
aug_e757f61cc2abf30ce729,rec_9a989ed48e3e18f22982,D:\INFANT CRY\data_set_dbl_split\train\hungry\dunstan-neh_70.wav,hungry/dunstan-neh_70.wav,baby,train,final_refit,pitch_shift,"{""steps"":0.934268}",56,2869953841385996962,virtual:aug_e757f61cc2abf30ce729
aug_ab959dcb40217539b1a9,rec_e7a69b40f07f5ababf95,D:\INFANT CRY\data_set_dbl_split\train\tired\3878_M_owh.wav,tired/3878_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-1.093424}",57,15282168517289066287,virtual:aug_ab959dcb40217539b1a9
aug_3a24665717fe3d72b4d8,rec_1062d47347e6b23f7cf2,D:\INFANT CRY\data_set_dbl_split\train\tired\2524_M_owh.wav,tired/2524_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.091134}",58,8049708465139602465,virtual:aug_3a24665717fe3d72b4d8
aug_0d813556883e5fd6b861,rec_7e95604e128c80eeb3c1,D:\INFANT CRY\data_set_dbl_split\train\tired\438_M_owh.wav,tired/438_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.90503}",59,852157960260394031,virtual:aug_0d813556883e5fd6b861
aug_4ed7b413074d568fe635,rec_128d70a0e7297dbf40fb,D:\INFANT CRY\data_set_dbl_split\train\tired\4997_M_owh.wav,tired/4997_M_owh.wav,baby,train,final_refit,time_shift,"{""fraction"":0.0044668}",60,3101118046463191055,virtual:aug_4ed7b413074d568fe635
aug_ddf17bff80c5c6678e1d,rec_ceac2fde6c166b8a7465,D:\INFANT CRY\data_set_dbl_split\train\tired\1777_M_owh.wav,tired/1777_M_owh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.002357038}",61,5764959310728247719,virtual:aug_ddf17bff80c5c6678e1d
aug_0e55233899b317770b50,rec_cbccd8fd251b87fe11d5,D:\INFANT CRY\data_set_dbl_split\train\hungry\dunstan-neh_62.wav,hungry/dunstan-neh_62.wav,baby,train,final_refit,pitch_shift,"{""steps"":2.193252}",62,343455391308914759,virtual:aug_0e55233899b317770b50
aug_2fce4042a811cff4608a,rec_116a54085a97e5e34e00,D:\INFANT CRY\data_set_dbl_split\train\tired\4380_M_owh.wav,tired/4380_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-1.893505}",63,12686808763827034130,virtual:aug_2fce4042a811cff4608a
aug_94017b88b58329d32345,rec_46944c0538596aeac65b,D:\INFANT CRY\data_set_dbl_split\train\hungry\1508_M_neh.wav,hungry/1508_M_neh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.218549}",64,17995770285796795958,virtual:aug_94017b88b58329d32345
aug_c95361af4d9eac37cf3b,rec_d29795646338e698d6c0,D:\INFANT CRY\data_set_dbl_split\train\discomfort\2416_M_heh.wav,discomfort/2416_M_heh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.814865}",65,12578590466408189812,virtual:aug_c95361af4d9eac37cf3b
aug_6f5b4d8e30159d589328,rec_f7ce84e2d9609f099bf9,D:\INFANT CRY\data_set_dbl_split\train\tired\1407_M_owh.wav,tired/1407_M_owh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.004792972}",66,7987666127160130862,virtual:aug_6f5b4d8e30159d589328
aug_458be1b7cedd7b032333,rec_2084932d77d010ec825f,D:\INFANT CRY\data_set_dbl_split\train\tired\3965_M_owh.wav,tired/3965_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":1.112152}",67,2507101136677315621,virtual:aug_458be1b7cedd7b032333
aug_1128348d11f10c8477ae,rec_5106fcf6ddf390f7140b,D:\INFANT CRY\data_set_dbl_split\train\tired\3649_M_owh.wav,tired/3649_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-1.154999}",68,3071267111908851589,virtual:aug_1128348d11f10c8477ae
aug_dc2f329f61ce6a5cd0d6,rec_5a00ca260f8129914b9f,D:\INFANT CRY\data_set_dbl_split\train\tired\3457_M_owh.wav,tired/3457_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.085134}",69,9394503178593457867,virtual:aug_dc2f329f61ce6a5cd0d6
aug_29019e88dde3ae37f7ff,rec_f4d28e0fc9542a590b34,D:\INFANT CRY\data_set_dbl_split\train\discomfort\3844_M_heh.wav,discomfort/3844_M_heh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.883519}",70,10917427763256596808,virtual:aug_29019e88dde3ae37f7ff
aug_41ce7d7ff5533a0fd367,rec_6d343491c6f14803a68d,D:\INFANT CRY\data_set_dbl_split\train\tired\3209_M_owh.wav,tired/3209_M_owh.wav,baby,train,final_refit,time_shift,"{""fraction"":-0.0311437}",71,13850807104177144117,virtual:aug_41ce7d7ff5533a0fd367
aug_c5136fb700635ed931c3,rec_128a836f9d7c0c3800f8,D:\INFANT CRY\data_set_dbl_split\train\discomfort\3009_M_heh.wav,discomfort/3009_M_heh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.002182638}",72,12663740506865199031,virtual:aug_c5136fb700635ed931c3
aug_afefd5a747afc4eb3d3c,rec_970de6b0b559a331bcc5,D:\INFANT CRY\data_set_dbl_split\train\discomfort\4977_M_heh.wav,discomfort/4977_M_heh.wav,baby,train,final_refit,pitch_shift,"{""steps"":2.004622}",73,16232154265826779342,virtual:aug_afefd5a747afc4eb3d3c
aug_e290ea8b47550b5fefb1,rec_292be120aac79f3d8aad,D:\INFANT CRY\data_set_dbl_split\train\hungry\458_F_neh.wav,hungry/458_F_neh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-1.991362}",74,9475362622034072539,virtual:aug_e290ea8b47550b5fefb1
aug_7e5c91a6d390e599e5bf,rec_2fbe8d849db8271b15ba,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2901_M_eairh.wav,belly_pain/2901_M_eairh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.187127}",75,10826087468753867127,virtual:aug_7e5c91a6d390e599e5bf
aug_fa7ec788fe9d51128674,rec_e5c044e03bcf701cd871,D:\INFANT CRY\data_set_dbl_split\train\tired\2147_M_owh.wav,tired/2147_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.817167}",76,13427962469682518706,virtual:aug_fa7ec788fe9d51128674
aug_86404f16ce28433e6236,rec_f1ad9019670692fe6b00,D:\INFANT CRY\data_set_dbl_split\train\hungry\926_M_neh.wav,hungry/926_M_neh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.005400528}",77,31955827391368548,virtual:aug_86404f16ce28433e6236
aug_aac6fa76ebf00efee5bd,rec_809cdb5395444ae140c5,D:\INFANT CRY\data_set_dbl_split\train\tired\4346_F_owh.wav,tired/4346_F_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":0.834918}",78,3473770516384626412,virtual:aug_aac6fa76ebf00efee5bd
aug_83551ec8ea7b640e65fd,rec_bc90a552ca4d3a543123,D:\INFANT CRY\data_set_dbl_split\train\tired\2992_M_owh.wav,tired/2992_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-1.066381}",79,347719237929298935,virtual:aug_83551ec8ea7b640e65fd
aug_a4cd915cd06670513ea2,rec_2b58e61cd1f7b6392733,D:\INFANT CRY\data_set_dbl_split\train\tired\565_M_owh.wav,tired/565_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.109232}",80,8345621857076518023,virtual:aug_a4cd915cd06670513ea2
aug_39dc719263de2e7917c4,rec_d0301a50570032ee57e5,D:\INFANT CRY\data_set_dbl_split\train\tired\1629_F_owh.wav,tired/1629_F_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.88614}",81,9447258553484874418,virtual:aug_39dc719263de2e7917c4
aug_39c9ec1dfa03b9e89ad4,rec_1a94772b4370c02dfd42,D:\INFANT CRY\data_set_dbl_split\train\tired\792_M_owh.wav,tired/792_M_owh.wav,baby,train,final_refit,time_shift,"{""fraction"":0.0402739}",82,14920360566041978859,virtual:aug_39c9ec1dfa03b9e89ad4
aug_daab4891556f67f93d63,rec_dc2883d8ee245da07d43,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\2243_M_eairh.wav,belly_pain/2243_M_eairh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.002720835}",83,10426315106348555899,virtual:aug_daab4891556f67f93d63
aug_4d974c620a9d99fb42ed,rec_7c9fa2018ccd9fa62207,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\3492_F_eairh.wav,belly_pain/3492_F_eairh.wav,baby,train,final_refit,pitch_shift,"{""steps"":2.192067}",84,11611777260566235225,virtual:aug_4d974c620a9d99fb42ed
aug_a512e897496eda649f98,rec_6648c1af441391d2b314,D:\INFANT CRY\data_set_dbl_split\train\tired\2759_M_owh.wav,tired/2759_M_owh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-2.087217}",85,4988383317965579643,virtual:aug_a512e897496eda649f98
aug_bf7a59f5cfaa1d08b3af,rec_583b16956c6c814d67fe,D:\INFANT CRY\data_set_dbl_split\train\burping\3033_M_eh.wav,burping/3033_M_eh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.180593}",86,10517236309683483944,virtual:aug_bf7a59f5cfaa1d08b3af
aug_6eda9ded6206ba5d4f9c,rec_f122e9e8ac714a180a7a,D:\INFANT CRY\data_set_dbl_split\train\tired\2819_M_owh.wav,tired/2819_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.799878}",87,15160479529935880009,virtual:aug_6eda9ded6206ba5d4f9c
aug_936496ba5884df8bf4ac,rec_2d7b26e538714292eb4a,D:\INFANT CRY\data_set_dbl_split\train\tired\4467_M_owh.wav,tired/4467_M_owh.wav,baby,train,final_refit,gaussian_noise,"{""noise_factor"":0.005293244}",88,10060480336227225619,virtual:aug_936496ba5884df8bf4ac
aug_69c8fe016adbc13d06ee,rec_dabc4e82a87f09753719,D:\INFANT CRY\data_set_dbl_split\train\hungry\dunstan-neh_36.wav,hungry/dunstan-neh_36.wav,baby,train,final_refit,pitch_shift,"{""steps"":1.158688}",89,1205478556805102428,virtual:aug_69c8fe016adbc13d06ee
aug_9487aa7d0b51970ae41f,rec_db04a08c8cb045de0940,D:\INFANT CRY\data_set_dbl_split\train\belly_pain\4896_M_eairh.wav,belly_pain/4896_M_eairh.wav,baby,train,final_refit,pitch_shift,"{""steps"":-1.096549}",90,2615181910598524129,virtual:aug_9487aa7d0b51970ae41f
aug_8f3a8aa4a21fd1535b2d,rec_340664eb0492fc2ddab1,D:\INFANT CRY\data_set_dbl_split\train\tired\2290_M_owh.wav,tired/2290_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":1.102559}",91,6467297215471731736,virtual:aug_8f3a8aa4a21fd1535b2d
aug_0eb2ee372145b29ca2d5,rec_5e616febd7607606dade,D:\INFANT CRY\data_set_dbl_split\train\tired\2232_M_owh.wav,tired/2232_M_owh.wav,baby,train,final_refit,time_stretch,"{""rate"":0.909081}",92,11451757198345032965,virtual:aug_0eb2ee372145b29ca2d5
