sample_id,original_record_id,original_filepath,original_relative_path,label,partition,fold,augmentation_type,augmentation_params,augmentation_index,seed,output_reference
aug_dd5a46848afdd69664d8,rec_11e707cc06b710853ba4,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4324_F_owh.wav,tired/4324_F_owh.wav,baby,train,5,time_stretch,"{""rate"":1.183858}",31,14147937691263633789,virtual:aug_dd5a46848afdd69664d8
aug_8d3d439606ddf909ee9b,rec_563bf3b849e217c99c2b,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_66.wav,hungry/dunstan-neh_66.wav,baby,train,5,time_stretch,"{""rate"":0.823807}",32,16081781215968987667,virtual:aug_8d3d439606ddf909ee9b
aug_88aec19c38ca599fa01f,rec_5429422754517263ee73,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3705_M_owh.wav,tired/3705_M_owh.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.005624223}",33,8465429440494177785,virtual:aug_88aec19c38ca599fa01f
aug_b1f34fe393b19a739538,rec_b84a2e0879659677b6ab,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2769_M_owh.wav,tired/2769_M_owh.wav,baby,train,5,pitch_shift,"{""steps"":1.145285}",34,3450835511267337054,virtual:aug_b1f34fe393b19a739538
aug_e32f3d08fda0ef8a1a22,rec_68a3b79ad863329c2fa0,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/3168_M_neh.wav,hungry/3168_M_neh.wav,baby,train,5,pitch_shift,"{""steps"":-0.913584}",35,5357517078456732788,virtual:aug_e32f3d08fda0ef8a1a22
aug_9e18f4d8b686c1efd3f3,rec_fbef8f5e2003e3f7e55d,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/3163_F_eh.wav,burping/3163_F_eh.wav,baby,train,5,time_stretch,"{""rate"":1.079611}",36,7452852787869701998,virtual:aug_9e18f4d8b686c1efd3f3
aug_f66a00be60d9f57621be,rec_f9fb47e8a3ed0a22c4ad,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/dunstan-owh_12.wav,tired/dunstan-owh_12.wav,baby,train,5,time_stretch,"{""rate"":0.901487}",37,10483021979556779811,virtual:aug_f66a00be60d9f57621be
aug_6cfa3d67206031fbcbbd,rec_2e52e335fb3467063123,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/36_F_owh.wav,tired/36_F_owh.wav,baby,train,5,time_shift,"{""fraction"":-0.0511842}",38,14302521147979000660,virtual:aug_6cfa3d67206031fbcbbd
aug_91c4fd28d1bb8aeb353d,rec_02cdbe8c0204373d3f9c,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/dunstan-eairh_44.wav,belly_pain/dunstan-eairh_44.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.002306539}",39,17215348253888745950,virtual:aug_91c4fd28d1bb8aeb353d
aug_b151134f4ab0aac88e37,rec_4aeef63044c75c534d96,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/2514_M_neh.wav,hungry/2514_M_neh.wav,baby,train,5,pitch_shift,"{""steps"":1.830672}",40,12166739158332054152,virtual:aug_b151134f4ab0aac88e37
aug_ea9e09b17e032cf0ac81,rec_4276b7de08d410c31454,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/921_M_owh.wav,tired/921_M_owh.wav,baby,train,5,pitch_shift,"{""steps"":-2.016023}",41,11737234187022273477,virtual:aug_ea9e09b17e032cf0ac81
aug_ef09d48e7d60bf763111,rec_ac7c6723d17cc624863f,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2439_M_owh.wav,tired/2439_M_owh.wav,baby,train,5,time_stretch,"{""rate"":1.212216}",42,3676489666340967433,virtual:aug_ef09d48e7d60bf763111
aug_cae91d5133325cd1a1ed,rec_674a9d5caada9832f371,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/3830_M_neh.wav,hungry/3830_M_neh.wav,baby,train,5,time_stretch,"{""rate"":0.777216}",43,17336831700505781827,virtual:aug_cae91d5133325cd1a1ed
aug_8be0bd60aa0ccd7dfd68,rec_128a836f9d7c0c3800f8,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/3009_M_heh.wav,discomfort/3009_M_heh.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.00558894}",44,4213371780805381450,virtual:aug_8be0bd60aa0ccd7dfd68
aug_fe231cd38a9ade750abc,rec_eb761db33bdc0705f83c,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/4202_M_neh.wav,hungry/4202_M_neh.wav,baby,train,5,pitch_shift,"{""steps"":0.89665}",45,14530284253072779129,virtual:aug_fe231cd38a9ade750abc
aug_cebbed56a3b0b722b5be,rec_8b1d545801964600f8e5,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/534_M_eh.wav,burping/534_M_eh.wav,baby,train,5,pitch_shift,"{""steps"":-0.809415}",46,8586503866748829891,virtual:aug_cebbed56a3b0b722b5be
aug_b86a24d6521aa34e438b,rec_6f6b4910a46d0f5c9466,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/dunstan-eairh_29.wav,belly_pain/dunstan-eairh_29.wav,baby,train,5,time_stretch,"{""rate"":1.089527}",47,4125888764697072611,virtual:aug_b86a24d6521aa34e438b
aug_5299f4805f8f9d2a319b,rec_3be61b78079d39f26682,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/4847_M_eairh.wav,belly_pain/4847_M_eairh.wav,baby,train,5,time_stretch,"{""rate"":0.924038}",48,12129587733850261835,virtual:aug_5299f4805f8f9d2a319b
aug_925a0ea99bbc8700b104,rec_8f4ae3b0a43cca27a403,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/dunstan-neh_39.wav,hungry/dunstan-neh_39.wav,baby,train,5,time_shift,"{""fraction"":-0.0225577}",49,11457556670275309442,virtual:aug_925a0ea99bbc8700b104
aug_2d3e044b92900bcb9e8d,rec_42ba1c8f4c28816ef111,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2630_M_owh.wav,tired/2630_M_owh.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.002392526}",50,10521501978947477482,virtual:aug_2d3e044b92900bcb9e8d
aug_05bd0c560c6572eb59eb,rec_1c86fe7fe16836fae2c5,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/852_F_owh.wav,tired/852_F_owh.wav,baby,train,5,pitch_shift,"{""steps"":2.063867}",51,6250701234714611465,virtual:aug_05bd0c560c6572eb59eb
aug_9625dce35b159f6a3b4d,rec_1fd97cb04c810c35ae47,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2262_M_owh.wav,tired/2262_M_owh.wav,baby,train,5,pitch_shift,"{""steps"":-1.842239}",52,274921637201355189,virtual:aug_9625dce35b159f6a3b4d
aug_7250c01a08151cf91036,rec_45acf6d12a71c4b85dfc,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/dunstan-eairh_33.wav,belly_pain/dunstan-eairh_33.wav,baby,train,5,time_stretch,"{""rate"":1.210443}",53,1374500441290679242,virtual:aug_7250c01a08151cf91036
aug_4d5bce960cbea10a60b7,rec_b3908496284bb1bf91bd,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2577_M_owh.wav,tired/2577_M_owh.wav,baby,train,5,time_stretch,"{""rate"":0.793787}",54,12124346640937545049,virtual:aug_4d5bce960cbea10a60b7
aug_5f94c32788e411a75d6d,rec_829c72de849282995758,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/dunstan-eh_68.wav,burping/dunstan-eh_68.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.005012792}",55,6871406166996846003,virtual:aug_5f94c32788e411a75d6d
aug_54c4c0ce84fa9f632e9c,rec_e9a32a70ab1a0d3ad1d9,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/508_M_owh.wav,tired/508_M_owh.wav,baby,train,5,pitch_shift,"{""steps"":1.191212}",56,10898265555073668491,virtual:aug_54c4c0ce84fa9f632e9c
aug_1326998def5097568513,rec_3ea9d39bb4edc68fdf50,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/3719_M_heh.wav,discomfort/3719_M_heh.wav,baby,train,5,pitch_shift,"{""steps"":-1.065138}",57,10064862662657068368,virtual:aug_1326998def5097568513
aug_c8ed88fd5f017325a634,rec_e9b13a34e140c3af34e3,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2103_M_owh.wav,tired/2103_M_owh.wav,baby,train,5,time_stretch,"{""rate"":1.099096}",58,3660302144946829622,virtual:aug_c8ed88fd5f017325a634
aug_9eb0e05ee2bc58a44457,rec_97abc6fb120e8165a753,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1645_M_owh.wav,tired/1645_M_owh.wav,baby,train,5,time_stretch,"{""rate"":0.913004}",59,4969441404574705486,virtual:aug_9eb0e05ee2bc58a44457
aug_0fa87f83dd46620b895e,rec_70045edcafc51ac832ef,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1805_M_owh.wav,tired/1805_M_owh.wav,baby,train,5,time_shift,"{""fraction"":-0.0901291}",60,4542634719388481690,virtual:aug_0fa87f83dd46620b895e
aug_9afaa9faa73a0db615f4,rec_aa120f51f1874bfc4566,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/3870_M_neh.wav,hungry/3870_M_neh.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.00229394}",61,9380357712078970454,virtual:aug_9afaa9faa73a0db615f4
aug_507084707c5fa8fd6d69,rec_90ff81a514cc71351efc,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/dunstan-owh_71.wav,tired/dunstan-owh_71.wav,baby,train,5,pitch_shift,"{""steps"":1.917486}",62,10508171641608759052,virtual:aug_507084707c5fa8fd6d69
aug_ecaeccb011715ed18c97,rec_7d53ec14d0de07ba9f29,/mnt/d/INFANT CRY/data_set_dbl_split/train/discomfort/3083_M_heh.wav,discomfort/3083_M_heh.wav,baby,train,5,pitch_shift,"{""steps"":-2.130001}",63,15309560581943826940,virtual:aug_ecaeccb011715ed18c97
aug_6c750e5a7489b428292a,rec_eaa84801d321692db46e,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1170_M_owh.wav,tired/1170_M_owh.wav,baby,train,5,time_stretch,"{""rate"":1.197182}",64,5173239775596840473,virtual:aug_6c750e5a7489b428292a
aug_5d8fda34b8f656697cc9,rec_a7808c9426bea7496f2b,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3244_M_owh.wav,tired/3244_M_owh.wav,baby,train,5,time_stretch,"{""rate"":0.787788}",65,6682794756679553349,virtual:aug_5d8fda34b8f656697cc9
aug_77177f86d4e97c94f826,rec_9897d60d93c5b1f8c62b,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/dunstan-eairh_14.wav,belly_pain/dunstan-eairh_14.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.004659801}",66,1614652633545915628,virtual:aug_77177f86d4e97c94f826
aug_7e7ddbb031c28e0676ca,rec_bd56e50f20a08c95889b,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/dunstan-eh_6.wav,burping/dunstan-eh_6.wav,baby,train,5,pitch_shift,"{""steps"":0.803556}",67,4417547605629447865,virtual:aug_7e7ddbb031c28e0676ca
aug_8fe04a3ca723f098f86e,rec_985a6fa6818a2b4febc2,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3592_M_owh.wav,tired/3592_M_owh.wav,baby,train,5,pitch_shift,"{""steps"":-1.1112}",68,11176815239689608052,virtual:aug_8fe04a3ca723f098f86e
aug_c66ec75f8b6dc9f9568d,rec_fded9f738d44034dab18,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3260_F_owh.wav,tired/3260_F_owh.wav,baby,train,5,time_stretch,"{""rate"":1.084211}",69,6637846986112505339,virtual:aug_c66ec75f8b6dc9f9568d
aug_f54138d3911c37e45db6,rec_f375b2649ce9aa11749b,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3465_M_owh.wav,tired/3465_M_owh.wav,baby,train,5,time_stretch,"{""rate"":0.918235}",70,16529718223290175609,virtual:aug_f54138d3911c37e45db6
aug_307a0c54d5aec1d73d11,rec_88e4a7633c64c24b0e2a,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/1353_M_eairh.wav,belly_pain/1353_M_eairh.wav,baby,train,5,time_shift,"{""fraction"":-0.0156317}",71,11033401596525585000,virtual:aug_307a0c54d5aec1d73d11
aug_2ae61942be50f101a985,rec_b159b9c31b0ccbc89a85,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4714_M_owh.wav,tired/4714_M_owh.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.002733985}",72,3640472245019080530,virtual:aug_2ae61942be50f101a985
aug_92d30d60c0eb4007da86,rec_d44661adfd4d790a00cd,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/1964_M_eh.wav,burping/1964_M_eh.wav,baby,train,5,pitch_shift,"{""steps"":1.93366}",73,5886018700489805091,virtual:aug_92d30d60c0eb4007da86
aug_ca2aed2d9a154c942618,rec_88f5e8c104b9f983e351,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/2429_M_owh.wav,tired/2429_M_owh.wav,baby,train,5,pitch_shift,"{""steps"":-1.936757}",74,12206313055682510688,virtual:aug_ca2aed2d9a154c942618
aug_4d0b869f5e7ee776ded3,rec_7e8a78def33e979ca783,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1395_M_owh.wav,tired/1395_M_owh.wav,baby,train,5,time_stretch,"{""rate"":1.175521}",75,17870608208858609305,virtual:aug_4d0b869f5e7ee776ded3
aug_169cb641f281e1b40bad,rec_740de24545564d3e7766,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4128_F_owh.wav,tired/4128_F_owh.wav,baby,train,5,time_stretch,"{""rate"":0.808017}",76,3807693494265595932,virtual:aug_169cb641f281e1b40bad
aug_6544f5bc5b6e79cb462e,rec_ad350495db62eea85e85,/mnt/d/INFANT CRY/data_set_dbl_split/train/hungry/1236_M_neh.wav,hungry/1236_M_neh.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.005333938}",77,8978337142736259881,virtual:aug_6544f5bc5b6e79cb462e
aug_9f227a817f4ca449594c,rec_dbafcb96ca6a87f36f52,/mnt/d/INFANT CRY/data_set_dbl_split/train/belly_pain/dunstan-eairh_39.wav,belly_pain/dunstan-eairh_39.wav,baby,train,5,pitch_shift,"{""steps"":0.984509}",78,3843518067183533254,virtual:aug_9f227a817f4ca449594c
aug_cac231efb49369bf8257,rec_85edc8f84763e4037032,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/1679_F_eh.wav,burping/1679_F_eh.wav,baby,train,5,pitch_shift,"{""steps"":-0.856044}",79,1471750726497762567,virtual:aug_cac231efb49369bf8257
aug_f42e63364a637eb38d98,rec_46d890753523706a7c09,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4607_M_owh.wav,tired/4607_M_owh.wav,baby,train,5,time_stretch,"{""rate"":1.11108}",80,9534195765090544349,virtual:aug_f42e63364a637eb38d98
aug_17af27147dcc3d13c748,rec_c09f5006c02cc948ec08,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4002_M_owh.wav,tired/4002_M_owh.wav,baby,train,5,time_stretch,"{""rate"":0.905139}",81,5930291219257183787,virtual:aug_17af27147dcc3d13c748
aug_15f3c6935d5f80daae11,rec_30ab2bd552cfc2d7e12b,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/3184_M_eh.wav,burping/3184_M_eh.wav,baby,train,5,time_shift,"{""fraction"":0.0561668}",82,14397277155605760044,virtual:aug_15f3c6935d5f80daae11
aug_148396bce022a4ef03f8,rec_c48dde2faccdf332a004,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/370_F_owh.wav,tired/370_F_owh.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.002691777}",83,15455030113088177288,virtual:aug_148396bce022a4ef03f8
aug_6528faa3d0dea71a8b88,rec_6091d0f49564e19483e3,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/4359_M_owh.wav,tired/4359_M_owh.wav,baby,train,5,pitch_shift,"{""steps"":2.14021}",84,3314281140332124599,virtual:aug_6528faa3d0dea71a8b88
aug_45db617867248f9cc3f4,rec_d138f7e7049b5fee47f8,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/4177_M_eh.wav,burping/4177_M_eh.wav,baby,train,5,pitch_shift,"{""steps"":-1.830478}",85,10686818767237986667,virtual:aug_45db617867248f9cc3f4
aug_dae0ad07247f3d855e34,rec_4f3aebbda6b4c987c96d,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/4643_M_eh.wav,burping/4643_M_eh.wav,baby,train,5,time_stretch,"{""rate"":1.180265}",86,13072773577230903813,virtual:aug_dae0ad07247f3d855e34
aug_026fd80488e69a3d6a4a,rec_c6008b28a57b1ad0c4a6,/mnt/d/INFANT CRY/data_set_dbl_split/train/burping/2312_M_eh.wav,burping/2312_M_eh.wav,baby,train,5,time_stretch,"{""rate"":0.823665}",87,11436924259551520177,virtual:aug_026fd80488e69a3d6a4a
aug_2c7717caf3d1a7804fe8,rec_8f7de144e8f4af7f262e,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/667_M_owh.wav,tired/667_M_owh.wav,baby,train,5,gaussian_noise,"{""noise_factor"":0.004359623}",88,18279854922510046584,virtual:aug_2c7717caf3d1a7804fe8
aug_71acaae1460319ae617d,rec_e8f5a7e1fa39a9b50c9c,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/795_M_owh.wav,tired/795_M_owh.wav,baby,train,5,pitch_shift,"{""steps"":1.137492}",89,4728384321572479772,virtual:aug_71acaae1460319ae617d
aug_17eb511949b5ca6cee76,rec_a6d0fdf0ea8240c81eb7,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/3785_F_owh.wav,tired/3785_F_owh.wav,baby,train,5,pitch_shift,"{""steps"":-1.091475}",90,3308860619199298857,virtual:aug_17eb511949b5ca6cee76
aug_15bab57fa5db82b17c41,rec_4b6b12381565fff1bf5d,/mnt/d/INFANT CRY/data_set_dbl_split/train/tired/1922_M_owh.wav,tired/1922_M_owh.wav,baby,train,5,time_stretch,"{""rate"":1.109374}",91,16777720550211544245,virtual:aug_15bab57fa5db82b17c41
